Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host
A/Guangxi/18888/2017,Epi1018099,2017-02-28,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human
A/Guangxi/5/2017,Epi1018236,2017-02-28,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human
A/Guangxi/18891/2017,Epi1018107,2017-02-27,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-27,Human
A/Guangxi/4/2017,Epi1018244,2017-02-27,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.16,2018.22,2017-02-27,Human
A/Environment/Beijing/2216,Epi1022604,2017-04-06,unknown,China,Beijing,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-06,Environment
A/Environment/Guangxi/2409,Epi1100866,2017-03-14,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Environment
A/Environment/Guangxi/2406,Epi1100850,2017-03-09,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.18,2018.22,2017-03-09,Environment
A/Guangxi/18902/2017,Epi1018139,2017-03-12,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.19,2018.22,2017-03-12,Human
A/chicken/Heinan/ZZ01/2017,Epi1040890,2017-04-24,unknown,China,Henan,Other Database Import,unknown,unknown,unknown,2017.31,2018.22,2017-04-24,Chicken
A/Guangxi/18911/2017,Epi1018171,2017-03-18,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.21,2018.22,2017-03-18,Human
A/Environment/Shaanxi/2941,Epi1022676,2017-05-05,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Environment
A/Guangxi/18906/2017,Epi1018147,2017-03-14,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-14,Human
A/Guangxi/18908/2017,Epi1018155,2017-03-16,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.20,2018.22,2017-03-16,Human
A/Shaanxi/29412/2017,Epi1022668,2017-05-05,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.34,2018.22,2017-05-05,Human
A/Shaanxi/32287/2017,Epi1102592,2017-06-06,unknown,China,Shaanxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.43,2018.22,2017-06-06,Human
A/Guangxi/13452/2017,Epi1018091,2017-02-18,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.13,2018.22,2017-02-18,Human
A/Guangxi/1/2017,Epi973366,2017-02-18,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.13,2018.22,2017-02-18,Human
A/Guangxi/13450/2017,Epi1018083,2017-02-23,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.15,2018.22,2017-02-23,Human
A/Guangxi/3/2017,Epi1018193,2017-02-22,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Human
A/Guangxi/18897/2017,Epi1018131,2017-03-04,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Guangxi/7/2017,Epi1018261,2017-03-04,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.17,2018.22,2017-03-04,Human
A/Environment/InnerMongolia/2865,Epi1022703,2017-06-02,unknown,China,Neimenggu,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.42,2018.22,2017-06-02,Environment
A/Henan/29263/2017,Epi1102010,2017-06-05,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.42,2018.22,2017-06-05,Human
A/Environment/Guangxi/2365,Epi1100842,2017-04-07,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.26,2018.22,2017-04-07,Environment
A/Hebei/27407/2017,Epi1022652,2017-05-13,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-13,Human
A/Environment/Hebei/2534,Epi1022636,2017-04-26,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.31,2018.22,2017-04-26,Environment
A/Anhui/9188/2014,Epi628067,2014-02-07,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human
A/chicken/Jilin/SD009/2016,Epi1090576,2016-04-15,unknown,China,Jilin,Other Database Import,unknown,unknown,unknown,2016.29,2018.22,2016-04-15,Chicken
A/Hunan/27316/2017,Epi1104018,2017-02-28,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-02-28,Human
A/Fujian/27871/2017,Epi1101474,2017-05-11,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.36,2018.22,2017-05-11,Human
A/Silkiechicken/Jiangxi/9476,Epi583908,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1092,Epi594223,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Silkiechicken/Jiangxi/9469,Epi583896,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9497,Epi592315,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9508,Epi583914,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9530,Epi592322,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9513,Epi592182,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9558,Epi583928,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Silkiechicken/Jiangxi/9472,Epi583902,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/9534,Epi583921,2014-02-16,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Chicken
A/Chicken/Jiangxi/1055,Epi583935,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1094,Epi594244,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1088,Epi594188,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1095,Epi594293,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1089,Epi594216,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1087,Epi594139,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1093,Epi594230,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1057,Epi583942,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Chicken/Jiangxi/1096,Epi594342,2014-02-18,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Chicken
A/Shandong/2/2014,Epi627859,2014-03-04,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.17,2018.22,2014-03-04,Human
A/Jiangsu/Wuxi04/2013,Epi756019,2013-04-26,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Human
A/environment/Hunan/S40858/2015,Epi1090828,2015-11-18,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.88,2018.22,2015-11-18,Environment
A/duck/Hunan/S40506/2015,Epi1090720,2015-11-16,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2015.87,2018.22,2015-11-16,Duck
A/Environment/Hunan/1008,Epi1101010,2016-01-12,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.03,2018.22,2016-01-12,Environment
A/Fujian/21/2014,Epi627372,2014-12-29,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.99,2018.22,2014-12-29,Human
A/XinjiangBintuan/99117/2014,Epi566095,2014-10-25,unknown,China,Xinjiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.81,2018.22,2014-10-25,Human
A/Fujian/4/2015,Epi627332,2015-01-05,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-05,Human
A/Chicken/Zhangzhou/8585,Epi593648,2014-06-23,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.47,2018.22,2014-06-23,Chicken
A/Chicken/Zhangzhou/8829,Epi593655,2014-06-30,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.49,2018.22,2014-06-30,Chicken
A/chicken/Fujian/S4219/2014,Epi1090224,2014-11-04,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.84,2018.22,2014-11-04,Chicken
A/chicken/Fujian/S4215/2014,Epi1090216,2014-11-04,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.84,2018.22,2014-11-04,Chicken
A/Guangdong/15SF027/2015,Epi627020,2015-01-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.05,2018.22,2015-01-21,Human
A/Chicken/Guangdong/DG478/2014,Epi580270,2014-11-25,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2014.90,2018.22,2014-11-25,Chicken
A/Chicken/Guangdong/HZ098/2015,Epi580318,2015-01-01,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.00,2018.22,2015-01-01,Chicken
A/HongKong/2550/2015,Epi559412,2015-01-23,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2015.06,2018.22,2015-01-23,Human
A/Chicken/Guangdong/DG592/2014,Epi580294,2014-12-08,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2014.93,2018.22,2014-12-08,Other Avian
A/Guangdong/2496/2014,Epi566087,2014-11-27,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.90,2018.22,2014-11-27,Human
A/GD-17/2015/H7N9/2015-01-11,Epi656301,2015-01-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.03,2018.22,2015-01-11,Human
A/Guangdong/15SF018/2015,Epi566031,2015-01-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-12,Human
A/GD-92/2015/H7N9/2015-02-26,Epi656469,2015-02-26,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.15,2018.22,2015-02-26,Human
A/Environment/Guangdong/2235,Epi628707,2015-01-11,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.03,2018.22,2015-01-11,Environment
A/Environment/Guangdong/DG104/2015,Epi580340,2015-01-16,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.04,2018.22,2015-01-16,Environment
A/Chicken/Guangdong/DG479/2014,Epi580278,2014-11-30,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2014.91,2018.22,2014-11-30,Chicken
A/Duck/Guangdong/DG527/2014,Epi580286,2014-12-02,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2014.92,2018.22,2014-12-02,Duck
A/Environment/Guangdong/DG127/2015,Epi580358,2015-02-20,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.14,2018.22,2015-02-20,Environment
A/HongKong/8130773/2015,Epi566667,2015-02-22,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2015.14,2018.22,2015-02-22,Human
A/Chicken/Guangdong/DG593/2014,Epi580304,2014-12-12,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2014.94,2018.22,2014-12-12,Chicken
A/Chicken/Guangdong/DG120/2015,Epi580350,2015-01-15,unknown,China,Guangdong,South China Agricultural University,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Chicken
A/Chicken/Jiangxi/217,Epi979644,2017-02-17,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-17,Chicken
A/Guangdong/15SF053/2015,Epi627060,2015-02-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human
A/GD-120/2015/H7N9/2015-03-10,Epi656501,2015-03-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.19,2018.22,2015-03-10,Human
A/Hunan/8593/2017,Epi1102143,2017-01-18,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.05,2018.22,2017-01-18,Human
A/Anhui/26837/2016,Epi1100450,2016-03-05,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.18,2018.22,2016-03-05,Human
A/Anhui/26836/2016,Epi1100442,2016-02-29,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.16,2018.22,2016-02-29,Human
A/Chicken/Jiangxi/1800,Epi593384,2014-06-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.43,2018.22,2014-06-07,Chicken
A/Chicken/Jiangxi/1851,Epi593544,2014-06-15,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2014.45,2018.22,2014-06-15,Chicken
A/environment/Fujian/SD003/2014,Epi1090814,2014-01-14,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Environment
A/chicken/Hunan/S12753/2016,Epi1090464,2016-05-19,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2016.38,2018.22,2016-05-19,Chicken
A/Hunan/2287/2017,Epi887631,2017-01-11,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-11,Human
A/Environment/Hunan/1012,Epi1101018,2015-12-09,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.94,2018.22,2015-12-09,Environment
A/Hunan/6197/2016,Epi1102058,2016-02-17,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.13,2018.22,2016-02-17,Human
A/Chicken/Guangdong/108,Epi979600,2017-01-08,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.02,2018.22,2017-01-08,Chicken
A/Guangdong/60061/2016,Epi887975,2016-12-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2016.95,2018.22,2016-12-13,Human
A/Shenzhen/Th002/2016,Epi930818,2016-12-30,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.00,2018.22,2016-12-30,Human
A/Shenzhen/Th003/2017,Epi926828,2017-01-16,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.04,2018.22,2017-01-16,Human
A/Chicken/Guangdong/1210,Epi979512,2016-12-10,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2016.94,2018.22,2016-12-10,Chicken
A/Guizhou/18980/2017,Epi1101770,2017-02-22,unknown,China,Guizhou,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.14,2018.22,2017-02-22,Human
A/Guangdong/17SF030/2017,Epi1101634,2017-02-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human
A/Guangdong/17SF010/2017,Epi1101594,2017-01-12,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.03,2018.22,2017-01-12,Human
A/Guangdong/17SF042/2017,Epi1101658,2017-03-01,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2017.16,2018.22,2017-03-01,Human
A/Guangxi/2/2017,Epi1018219,2017-02-03,unknown,China,Guangxi,Guangxi Center For Disease Prevention And Control,unknown,unknown,unknown,2017.09,2018.22,2017-02-03,Human
A/HongKong/VB16189623/2016,Epi872953,2016-12-28,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.99,2018.22,2016-12-28,Human
A/environment/Hangzhou/109-1/2013,Epi443678,2013-04-12,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Environment
A/environment/Shanghai/S1439/2013,Epi457648,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment
A/chicken/Jiangsu/SC537/2013,Epi457848,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken
A/pigeon/Zhejiang/P2/2013,Epi532305,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Other Avian
A/Shanghai/5/2013,Epi447901,2013-04-02,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human
A/environment/Zhenjiang/4/2013,Epi497839,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Environment
A/Jiangsu/9387/2014,Epi628051,2014-02-07,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human
A/chicken/Zhejiang/C483/2013,Epi532307,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Chicken
A/environment/Shanghai/S1437/2013,Epi457664,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment
A/chicken/Zhejiang/S4135/2013,Epi1090672,2013-12-08,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.93,2018.22,2013-12-08,Chicken
A/Taiwan/S02076/2013,Epi452263,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human
A/chicken/Guangdong/SD1/2013,Epi576605,2013-05-16,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.37,2018.22,2013-05-16,Chicken
A/Hangzhou/173/2013,Epi443646,2013-04-11,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-11,Human
A/Shanghai/Patient5/2013,Epi451334,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human
A/Shanghai/Patient2/2013,Epi451257,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human
A/Shanghai/8/2013,Epi447757,2013-04-07,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human
A/pigeon/Shanghai/S1423/2013,Epi457624,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Other Avian
