Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV1/MYANMAR/61117/2005,Kt452791,2005-01-01,Southeast Asia,Myanmar,Myanmar,Aaskov Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Myanmar,0.00,0.06,Aa: E: T359i Y488h;
DENV1/MYANMAR/NIID67/2014,Lc038146,2014-06-02,Southeast Asia,Myanmar,Myanmar,Adachi Et Al.,unknown,unknown,unknown,2014.42,2014-06-02,0.00,Myanmar,0.00,0.06,Aa: E: I164v;
DENV1/CHINA/YNDGR55/2015,Kx056467,2015-08-09,China,China,Yunnan,Fan Et Al.,unknown,unknown,unknown,2015.60,2015-08-09,0.00,Yunnan,0.00,0.06,unknown
DENV1/CAMBODIA/BIDV1991/2003,Gq868619,2003-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Cambodia,0.00,0.06,Aa: Ns2a: A38v; Ns4a: T69m V93g; Ns1: V128a; Ns3: V323m V433i; 2k: I12m;
DENV1/CAMBODIA/BIDV1978/2000,Fj639669,2000-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2000.16,2000-xx-xx,0.00,Cambodia,0.00,0.06,unknown
DENV1/CAMBODIA/BIDV1995/2003,Fj639680,2003-01-01,Southeast Asia,Cambodia,Cambodia,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2003-xx-xx,0.00,Cambodia,0.00,0.06,unknown
DENV1/VIETNAM/KGM5876/2009,Jf269184,2009-07-17,Southeast Asia,Vietnam,Vietnam,Cao Et Al.,unknown,unknown,unknown,2009.54,2009-07-17,0.00,Vietnam,0.00,0.06,Aa: E: Y132h N194s;
DENV1/SINGAPORE/11986/2013,Kj806943,2013-01-01,Southeast Asia,Singapore,Singapore,Amin Et Al.,unknown,unknown,unknown,2013.41,2013-xx-xx,0.00,Singapore,0.00,0.06,Aa: C: M109v; E: V83a; Ns4a: V2i; Ns5: T553a T587i S629l;
DENV1/THAILAND/KDH0030A/2010,Hg316482,2010-01-01,Southeast Asia,Thailand,Thailand,Caro Et Al.,unknown,unknown,unknown,2011.00,2010-xx-xx,0.00,Thailand,0.00,0.06,Aa: E: D417n; Ns1: M103i P141l; Ns3: K107r; Ns5: H292y;
DENV1/THAILAND/01096/2007,Hm469966,2007-07-27,Southeast Asia,Thailand,Bangkok,Chevillon Et Al.,unknown,unknown,unknown,2007.57,2007-07-27,0.00,Bangkok,0.00,0.06,Aa: Ns4b: E207k;
DENV1/IRELAND/30144IRL/2012,Jq896297,2012-03-03,Europe,Ireland,Ireland,Cartin Et Al.,unknown,unknown,unknown,2012.17,2012-03-03,0.00,Ireland,0.00,0.06,unknown
DENV1/CHINA/GZ10/2013,Kj438293,2013-01-01,China,China,Guangdong,Deng Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: E: L389i;
DENV1/CHINA/GZ11562/2009,Hq149731,2009-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2010.00,2009-xx-xx,0.00,Guangzhou,0.00,0.06,unknown
DENV1/CHINA/GZ27/2013,Kj438296,2013-01-01,China,China,Guangdong,Deng Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: Ns2a: F178i;
DENV1/CHINA/GUANGDONGZHONGSHANHENGLAN01/2013,Kf971871,2013-08-23,China,China,China,Shi Et Al.,unknown,unknown,unknown,2013.64,2013-08-23,0.00,China,0.00,0.06,unknown
DENV1/CHINA/GUANGDONGZHONGSHANGUZHEN01/2013,Kf971870,2013-08-23,China,China,China,Shi Et Al.,unknown,unknown,unknown,2013.64,2013-08-23,0.00,China,0.00,0.06,Aa: Ns4a: E35q R42t; Ns1: A186s; Ns3: K590e E610d;
DENV1/CHINA/GZHAIZHU417/2013,Kx082950,2013-10-28,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.82,2013-10-28,0.00,China,0.00,0.06,unknown
DENV1/CHINA/GZHAIZHU490/2013,Kx082951,2013-11-07,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.85,2013-11-07,0.00,China,0.00,0.06,Aa: E: H158q; Ns1: X14k X15e;
DENV1/CHINA/GZHAIZHU416/2013,Kx082949,2013-10-28,China,China,China,Guo Et Al.,unknown,unknown,unknown,2013.82,2013-10-28,0.00,China,0.00,0.06,Aa: E: N194d;
DENV1/CHINA/GZ716/2014,Kt187564,2014-01-01,China,China,Guangdong,An Et Al.,unknown,unknown,unknown,2014.96,2014-xx-xx,0.00,Guangdong,0.00,0.06,Aa: E: E203g;
DENV1/CHINA/N46MGZ/2014,Kx458014,2014-11-11,China,China,China,Chen Et Al.,unknown,unknown,unknown,2014.86,2014-11-11,0.00,China,0.00,0.06,unknown
DENV1/CHINA/GZHAIZHU1916/2014,Kx082955,2014-09-25,China,China,China,Guo Et Al.,unknown,unknown,unknown,2014.73,2014-09-25,0.00,China,0.00,0.06,Aa: Ns1: X14n C15g;
DENV1/CHINA/N5MGZ/2014,Kx458013,2014-11-10,China,China,China,Chen Et Al.,unknown,unknown,unknown,2014.86,2014-11-10,0.00,China,0.00,0.06,Aa: Ns1: X14k;
DENV1/CHINA/GZHAIZHU820/2014,Kx082952,2014-09-01,China,China,China,Guo Et Al.,unknown,unknown,unknown,2014.67,2014-09-01,0.00,China,0.00,0.06,unknown
DENV1/CHINA/FS5001/2015,Kt345174,2015-05-23,China,China,China,Liao Et Al.,unknown,unknown,unknown,2015.39,2015-05-23,0.00,China,0.00,0.06,Aa: E: T303i;
DENV1/MICRONESIA/0220/2004,Ab178040,2004-01-01,South Pacific,Micronesia,Micronesia,Ito Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Micronesia,0.00,0.06,Aa: C: K86r; Ns3: E12k; Ns5: T51i F628v;
DENV1/SINGAPORE/1494/2008,Gu370049,2008-09-01,Southeast Asia,Singapore,Singapore,Lo Et Al.,unknown,unknown,unknown,2008.75,2008-09-xx,0.00,Singapore,0.00,0.06,Aa: E: A386t; Ns2a: F178l; Ns5: D554n N637y;
DENV1/CHINA/FJ231/2004,Dq193572,2004-01-01,China,China,Fujian,Chen Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Fujian,0.00,0.06,Aa: E: L56m; Ns5: K248r A377v;
DENV1/CHINA/DG14/2011,Jq048541,2011-09-01,China,China,Guangdong,Chen Et Al.,unknown,unknown,unknown,2011.74,2011-09-xx,0.00,Dongguan,0.00,0.06,Aa: E: S338l; Ns2a: L56s; Ns1: N255k Y256l; Ns5: I135m I181v S746g;
DENV1/CHINA/GZZW0802/2014,Kr028435,2014-10-01,China,China,Guangdong,Cao Et Al.,unknown,unknown,unknown,2014.83,2014-10-xx,0.00,Guangzhou,0.00,0.06,Aa: E: M301i;
DENV1/CHINA/TZ21CHI/2016,Ky886980,2016-01-01,China,China,China,Shen Et Al.,unknown,unknown,unknown,2016.00,2016-xx-xx,0.00,China,0.00,0.06,unknown
DENV1/CHINA/TZCHI/2016,Ky886978,2016-01-01,China,China,China,Shen Et Al.,unknown,unknown,unknown,2016.00,2016-xx-xx,0.00,China,0.00,0.06,Aa: E: E249q;
DENV1/INDONESIA/NIID85/2014,Lc038149,2014-07-29,Southeast Asia,Indonesia,Indonesia,Adachi Et Al.,unknown,unknown,unknown,2014.57,2014-07-29,0.00,Indonesia,0.00,0.06,Aa: E: A354s;
DENV1/JAPAN/RD/2014,Kp298004,2014-02-01,Japan Korea,Japan,Okinawa,Saito Et Al.,unknown,unknown,unknown,2014.15,2014-02-xx,0.00,Okinawa,0.00,0.06,unknown
DENV1/JAPAN/1005/2014,Lc062957,2014-02-21,Japan Korea,Japan,Okinawa,Arakaki Et Al.,unknown,unknown,unknown,2014.14,2014-02-21,0.00,Okinawa,0.00,0.06,unknown
DENV1/INDONESIA/NIID63/2014,Lc038144,2014-05-23,Southeast Asia,Indonesia,Indonesia,Adachi Et Al.,unknown,unknown,unknown,2014.39,2014-05-23,0.00,Indonesia,0.00,0.06,unknown
DENV1/VIETNAM/DEN073HN/2008,Hq591545,2008-10-17,Southeast Asia,Vietnam,Vietnam,Farrar Et Al.,unknown,unknown,unknown,2008.79,2008-10-17,0.00,Vietnam,0.00,0.06,Aa: E: A180v;
DENV1/INDONESIA/N009/2010,Km216666,2010-04-27,Southeast Asia,Indonesia,Bali,Chidlow Et Al.,unknown,unknown,unknown,2010.32,2010-04-27,0.00,Bali,0.00,0.06,Aa: E: V358i A481v;
DENV1/INDONESIA/NIID94/2014,Lc038150,2014-08-07,Southeast Asia,Indonesia,Indonesia,Adachi Et Al.,unknown,unknown,unknown,2014.60,2014-08-07,0.00,Indonesia,0.00,0.06,unknown
DENV1/INDONESIA/BO15/2014,Kt831765,2014-09-01,Southeast Asia,Indonesia,Indonesia,Ahwanah Et Al.,unknown,unknown,unknown,2014.67,2014-09-xx,0.00,Indonesia,0.00,0.06,Aa: Ns1: Y256h; Ns5: I135v A265t; 2k: L14m;
DENV1/INDONESIA/N06/2011,Km216688,2011-08-15,Southeast Asia,Indonesia,Bali,Chidlow Et Al.,unknown,unknown,unknown,2011.62,2011-08-15,0.00,Bali,0.00,0.06,Aa: E: L107f E384g;
DENV1/SINGAPORE/10760/2015,Ky921902,2015-03-01,Southeast Asia,Singapore,Singapore,Hapuarachchi Et Al.,unknown,unknown,unknown,2015.24,2015-03-xx,0.00,Singapore,0.00,0.06,Aa: C: T103n; Ns2a: F41l; Ns4a: N23s;
DENV1/CHINA/GUZHEN01/2015,Kt306907,2015-07-13,China,China,China,Lin Et Al.,unknown,unknown,unknown,2015.53,2015-07-13,0.00,China,0.00,0.06,Aa: E: V436i;
DENV1/SINGAPORE/NIID144/2014,Lc012534,2014-08-29,Southeast Asia,Singapore,Singapore,Adachi Et Al.,unknown,unknown,unknown,2014.66,2014-08-29,0.00,Singapore,0.00,0.06,unknown
DENV1/MALAYSIA/TM32/2014,Kx452054,2014-01-01,Southeast Asia,Malaysia,Johor,Amreeta Et Al.,unknown,unknown,unknown,2014.08,2014-01-xx,0.00,Johor Bahru,0.00,0.06,Aa: C: A112t; E: H317q; Ns2a: S7g; Ns5: E500d;
DENV1/MALAYSIA/TM248/2014,Kx452065,2014-01-01,Southeast Asia,Malaysia,Johor,Amreeta Et Al.,unknown,unknown,unknown,2014.00,2014-01-xx,0.00,Johor Bahru,0.00,0.06,unknown
DENV1/JAPAN/NIID153/2014,Lc011948,2014-09-01,Japan Korea,Japan,Chiba,Kotaki Et Al.,unknown,unknown,unknown,2014.74,2014-09-xx,0.00,Chiba,0.00,0.06,unknown
DENV1/JAPAN/NIID111/2014,Lc011946,2014-08-01,Japan Korea,Japan,Tokyo,Kotaki Et Al.,unknown,unknown,unknown,2014.58,2014-08-xx,0.00,Tokyo,0.00,0.06,unknown
DENV1/JAPAN/NIID/2014,Lc011947,2014-09-01,Japan Korea,Japan,Tokyo,Kotaki Et Al.,unknown,unknown,unknown,2014.67,2014-09-xx,0.00,Tokyo,0.00,0.06,unknown
DENV1/JAPAN/SAITAMANIID100/2014,Lc011945,2014-08-20,Japan Korea,Japan,Tokyo,Kotaki Et Al.,unknown,unknown,unknown,2014.63,2014-08-20,0.00,Tokyo,0.00,0.06,unknown
DENV1/SOUTH_KOREA/DENKOR12/2008,Fj687478,2008-01-01,Japan Korea,South Korea,South Korea,Cho Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,South Korea,0.00,0.06,Aa: E: T163i T454i A481v;
DENV1/CHINA/GZ11534/2009,Hq149730,2009-01-01,China,China,Guangdong,Bai Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Guangzhou,0.00,0.06,Aa: E: Q271e V432a;
DENV1/AUSTRALIA/TOWNSVILLE/2008,Jn415531,2008-01-01,Oceania,Australia,Australia,Northill Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,Australia,0.00,0.06,Aa: E: D192n;
DENV1/INDONESIA/SMGSE058/2012,Kc589009,2012-03-29,Southeast Asia,Indonesia,Indonesia,Dharmana Et Al.,unknown,unknown,unknown,2012.24,2012-03-29,0.00,Indonesia,0.00,0.06,unknown
DENV1/INDONESIA/MKSWS88/2010,Kc762642,2010-07-08,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2010.51,2010-07-08,0.00,Makassar,0.00,0.06,unknown
DENV1/CHINA/D07037/2007,Fj158609,2007-08-01,China,China,China,Yan Et Al.,unknown,unknown,unknown,2007.62,2007-08-xx,0.00,China,0.00,0.06,unknown
DENV1/CHINA/D07075/2007,Fj158610,2007-10-01,China,China,China,Yan Et Al.,unknown,unknown,unknown,2007.75,2007-10-xx,0.00,China,0.00,0.06,Aa: E: T227s;
DENV1/INDONESIA/N037/2010,Km216680,2010-08-19,Southeast Asia,Indonesia,Bali,Chidlow Et Al.,unknown,unknown,unknown,2010.63,2010-08-19,0.00,Bali,0.00,0.06,Aa: E: V83a;
DENV1/SOUTH_KOREA/DENKOR11/2008,Fj687477,2008-01-01,Japan Korea,South Korea,South Korea,Cho Et Al.,unknown,unknown,unknown,2009.00,2008-xx-xx,0.00,South Korea,0.00,0.06,Aa: E: D192n;
DENV1/INDONESIA/SMGSE059/2012,Kc589008,2012-03-29,Southeast Asia,Indonesia,Indonesia,Dharmana Et Al.,unknown,unknown,unknown,2012.24,2012-03-29,0.00,Indonesia,0.00,0.06,Aa: E: F240y;
DENV1/INDONESIA/N038/2010,Km216681,2010-10-18,Southeast Asia,Indonesia,Bali,Chidlow Et Al.,unknown,unknown,unknown,2010.79,2010-10-18,0.00,Bali,0.00,0.06,Aa: E: A180t V250a T275m;
DENV1/INDONESIA/N071/2011,Km216689,2011-03-01,Southeast Asia,Indonesia,Bali,Chidlow Et Al.,unknown,unknown,unknown,2011.16,2011-03-01,0.00,Bali,0.00,0.06,unknown
DENV1/INDONESIA/N014/2010,Km216670,2010-05-05,Southeast Asia,Indonesia,Bali,Chidlow Et Al.,unknown,unknown,unknown,2010.34,2010-05-05,0.00,Bali,0.00,0.06,unknown
DENV1/SOUTH_KOREA/DENKOR02/2005,Kp406802,2005-01-01,Japan Korea,South Korea,South Korea,Balasuriya Et Al.,unknown,unknown,unknown,2005.86,2005-xx-xx,0.00,South Korea,0.00,0.06,unknown
DENV1/SOUTH_KOREA/DENKOR04/2005,Ef654107,2005-01-01,Japan Korea,South Korea,South Korea,Cho Et Al.,unknown,unknown,unknown,2005.86,2005-xx-xx,0.00,South Korea,0.00,0.06,unknown
DENV1/INDONESIA/MKS2201/2008,Kc762634,2008-04-10,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2008.27,2008-04-10,0.00,Makassar,0.00,0.06,Aa: C: R97k; Ns4a: V93a; Ns5: G626e;
DENV1/INDONESIA/MKS0352/2007,Kc762637,2007-12-11,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.94,2007-12-11,0.00,Makassar,0.00,0.06,unknown
DENV1/INDONESIA/MKSWS72/2010,Kc762647,2010-03-03,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2010.17,2010-03-03,0.00,Makassar,0.00,0.06,Aa: Ns5: T750p;
DENV1/INDONESIA/MKSWS81/2010,Kc762639,2010-04-06,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2010.26,2010-04-06,0.00,Makassar,0.00,0.06,unknown
DENV1/INDONESIA/MKS0080/2007,Kc762636,2007-09-27,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.74,2007-09-27,0.00,Makassar,0.00,0.06,unknown
DENV1/INDONESIA/MKS0206/2007,Kc762623,2007-07-17,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.54,2007-07-17,0.00,Makassar,0.00,0.06,Aa: Ns2b: V120l;
DENV1/INDONESIA/MKS0056/2007,Kc762625,2007-06-22,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.47,2007-06-22,0.00,Makassar,0.00,0.06,unknown
DENV1/INDONESIA/MKS0248/2007,Kc762632,2007-08-31,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.66,2007-08-31,0.00,Makassar,0.00,0.06,Aa: E: T68i; M: I120m; Ns5: E194d;
DENV1/INDONESIA/MKSIF039/2008,Kc762629,2008-03-15,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2008.20,2008-03-15,0.00,Makassar,0.00,0.06,Aa: E: A386t; M: I13v; Ns5: E500g;
DENV1/INDONESIA/MKS0088/2007,Kc762635,2007-10-03,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.75,2007-10-03,0.00,Makassar,0.00,0.06,unknown
DENV1/INDONESIA/MKS2040/2008,Kc762645,2008-02-15,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2008.12,2008-02-15,0.00,Makassar,0.00,0.06,Aa: Ns4a: E101q;
DENV1/INDONESIA/MKS1001/2008,Kc762652,2008-04-04,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2008.26,2008-04-04,0.00,Makassar,0.00,0.06,Aa: C: A19v;
DENV1/INDONESIA/MKS0109/2007,Kc762650,2007-06-13,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.45,2007-06-13,0.00,Makassar,0.00,0.06,unknown
DENV1/INDONESIA/MKS0344/2007,Kc762646,2007-08-08,Southeast Asia,Indonesia,Makassar,Bifani Et Al.,unknown,unknown,unknown,2007.60,2007-08-08,0.00,Makassar,0.00,0.06,unknown
