Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Raw Date,Dtiter,Location,Dtiter Sanofi,Ctiter,Labels
DENV2/NICARAGUA/BIDV1225/2007,Eu621672,2007-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV2596/2006,Hq541786,2006-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2006-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV1755/2007,Fj744743,2007-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2007.00,2007-xx-xx,0.00,Managua,0.03,0.03,Aa: Ns4b: I18v A110t L113r L114f H117q; E: E360g; Ns1: R105w; Ns5: T638i;
DENV2/NICARAGUA/BIDV2599/2006,Hq733861,2006-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2006.22,2006-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV571/2006,Eu482684,2006-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2006.22,2006-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/SPAIN/BIDV2666/2000,Fj873808,2000-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2000-xx-xx,0.00,Leon,0.03,0.03,Aa: Ns2a: Q186k;
DENV2/SPAIN/BIDV2344/2000,Fj850060,2000-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2000.15,2000-xx-xx,0.00,Leon,0.03,0.03,unknown
DENV2/SPAIN/BIDV2346/2000,Fj850061,2000-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2000-xx-xx,0.00,Leon,0.03,0.03,Aa: C: V106i; Ns4b: N103k L107f T130p; E: E403a; Ns5: I271v;
DENV2/NICARAGUA/BIDV2675/2002,Gq199897,2002-01-01,Central America,Nicaragua,Matagalpa,Alpuche Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Matagalpa,0.03,0.03,Aa: Ns2b: I106v;
DENV2/NICARAGUA/BIDV2674/2001,Fj850121,2001-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2001-xx-xx,0.00,Managua,0.03,0.03,Aa: E: V129i; Ns2a: A32v I33t;
DENV2/NICARAGUA/BIDV3076/2001,Gq199898,2001-01-01,Central America,Nicaragua,Managua,Alpuche Et Al.,unknown,unknown,unknown,2001.00,2001-xx-xx,0.00,Managua,0.03,0.03,Aa: Ns5: G429s;
DENV2/NICARAGUA/BIDV2657/2000,Fj850117,2000-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2000.38,2000-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV2683/1999,Gq199895,1999-01-01,Central America,Nicaragua,Managua,Alpuche Et Al.,unknown,unknown,unknown,1999.25,1999-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/MEXICO/BIDV3771/2003,Kf955357,2003-01-01,Central America,Mexico,Mexico,Berlin Et Al.,unknown,unknown,unknown,2003.00,2003-xx-xx,0.00,Mexico,0.03,0.03,Aa: Ns2a: I27v A174v; Ns3: V406i; Ns5: R437k;
DENV2/MEXICO/CAM7786/2002,Gu369819,2002-08-22,Central America,Mexico,Mexico,Escobar-gutierrez Et Al.,unknown,unknown,unknown,2002.64,2002-08-22,0.00,Mexico,0.03,0.03,Aa: E: D203n Q494r; Ns4a: K76r; Ns3: E14g R28k; Ns5: V335l;
DENV2/MEXICO/BIDV7537/2010,Kj189309,2010-01-01,Central America,Mexico,Mexico,Birren Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Mexico,0.03,0.03,Aa: Ns2a: N139s; Ns4a: I78v; Ns1: S128p; Ns3: E250q; Ns5: S631n;
DENV2/MEXICO/BIDV2954/2002,Gq199893,2002-01-01,Central America,Mexico,Oaxaca,Alpuche Et Al.,unknown,unknown,unknown,2002.00,2002-xx-xx,0.00,Oaxaca,0.03,0.03,unknown
DENV2/MEXICO/OAX1038/2005,Fj937969,2005-09-21,Central America,Mexico,Mexico,Camacho-nuez Et Al.,unknown,unknown,unknown,2005.72,2005-09-21,0.00,Mexico,0.03,0.03,Aa: C: G36r Q39k G42e L54p; E: F11s V12q R350p; M: C34s E43k T82a R88e A94l L103s V120a T125s I127f F133c M136t A138i T143a H148y A152v; Ns1: N10d;
DENV2/MEXICO/DB149/2011,Km279423,2011-01-01,Central America,Mexico,Mexico,Galan-huertas Et Al.,unknown,unknown,unknown,2011.00,2011-xx-xx,0.00,Mexico,0.03,0.03,unknown
DENV2/MEXICO/DB153/2012,Km279427,2012-01-01,Central America,Mexico,Mexico,Galan-huertas Et Al.,unknown,unknown,unknown,2012.18,2012-xx-xx,0.00,Mexico,0.03,0.03,Aa: E: N355y;
DENV2/MEXICO/DB148/2012,Km279422,2012-01-01,Central America,Mexico,Mexico,Galan-huertas Et Al.,unknown,unknown,unknown,2012.00,2012-xx-xx,0.00,Mexico,0.03,0.03,unknown
DENV2/SPAIN/BIDV2361/2001,Fj744704,2001-01-01,Europe,Spain,Castile And Leon,Alvarado Et Al.,unknown,unknown,unknown,2001.00,2001-xx-xx,0.00,Leon,0.03,0.03,Aa: Ns3: I115m; Ns5: M393i G501e;
DENV2/NICARAGUA/BIDV2673/2001,Fj850120,2001-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2002.00,2001-xx-xx,0.00,Managua,0.03,0.03,Aa: E: I170v; Ns3: E17k S171n; Ns5: N4s S269n P785s;
DENV2/NICARAGUA/BIDV2362/2000,Fj744745,2000-01-01,Central America,Nicaragua,Masaya,Alvarado Et Al.,unknown,unknown,unknown,2000.65,2000-xx-xx,0.00,Masaya,0.03,0.03,Aa: E: R288k; Ns4a: I93t; Ns5: T225s;
DENV2/NICARAGUA/BIDV2658/2000,Fj850118,2000-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2000.00,2000-xx-xx,0.00,Managua,0.03,0.03,Aa: Ns2a: H2y;
DENV2/NICARAGUA/BIDV528/2005,Fj226066,2005-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV668/2004,Gq199874,2004-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2004.00,2004-xx-xx,0.00,Managua,0.03,0.03,unknown
DENV2/NICARAGUA/BIDV627/2004,Fj898436,2004-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2004.50,2004-xx-xx,0.00,Managua,0.03,0.03,Aa: Ns5: E379a;
DENV2/NICARAGUA/BIDV645/2005,Kf955362,2005-01-01,Central America,Nicaragua,Nicaragua,Balmaseda Et Al.,unknown,unknown,unknown,2006.00,2005-xx-xx,0.00,Nicaragua,0.03,0.03,Aa: C: V51g; E: N83s; Ns5: V687i;
DENV2/NICARAGUA/BIDV533/2005,Eu482756,2005-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2005.59,2005-xx-xx,0.00,Managua,0.03,0.03,Aa: Ns2a: H31y;
DENV2/NICARAGUA/BIDV4914/2009,Hq705624,2009-01-01,Central America,Nicaragua,Managua,Alvarado Et Al.,unknown,unknown,unknown,2009.37,2009-xx-xx,0.00,Managua,0.03,0.03,Aa: E: M118k I335v; Ns2a: F18l I149v; Ns1: Q47k E173d; Ns3: F130x S131x;
DENV2/PUERTO_RICO/BIDV1033/1998,Eu482546,1998-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1998.69,1998-xx-xx,0.00,Puerto Rico,0.03,0.03,unknown
DENV2/PUERTO_RICO/BIDV1425/1999,Eu677142,1999-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1999.64,1999-xx-xx,0.00,Puerto Rico,0.03,0.03,Aa: Ns2a: F40l; Ns3: G14e D174n;
DENV2/PUERTO_RICO/BIDV1428/1999,Eu677145,1999-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,1999.00,1999-xx-xx,0.00,Puerto Rico,0.03,0.03,Aa: E: V358i; Ns2a: A174t; Ns1: N246s; Ns3: K549r; Ns5: I114v R401k;
DENV2/FRENCH_GUIANA/FGUMAY/1999,Eu920832,1999-05-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,1999.33,1999-05-xx,0.00,French Guiana,0.03,0.03,Aa: C: K86r; Ns5: K383r V723a;
DENV2/CUBA/BA205/1997,Ay702039,1997-01-01,Caribbean,Cuba,Cuba,Alvarez Et Al.,unknown,unknown,unknown,1997.86,1997-xx-xx,0.00,Cuba,0.03,0.03,Aa: Ns1: T164s; Ns3: K213n; Ns5: N730s;
DENV2/MARTINIQUE/IMTSSAMART703/1998,Af208496,1998-01-01,Caribbean,Martinique,Martinique,Couissinier-paris Et Al.,unknown,unknown,unknown,1999.00,1998-xx-xx,0.00,Martinique,0.03,0.03,Aa: Ns4b: T19a; M: L55f S70f; Ns5: R769k;
DENV2/PUERTO_RICO/BIDV1413/2007,Eu596491,2007-01-01,Caribbean,Puerto Rico,Puerto Rico,Alvarado Et Al.,unknown,unknown,unknown,2007.26,2007-xx-xx,0.00,Puerto Rico,0.03,0.03,Aa: C: V106i A112v; E: M492v; Ns2a: I33t; Ns4a: Y41h; Ns3: M333i I519v;
DENV2/PUERTO_RICO/DB189/2013,Km279409,2013-01-01,Caribbean,Puerto Rico,Puerto Rico,Medina Et Al.,unknown,unknown,unknown,2013.00,2013-xx-xx,0.00,Puerto Rico,0.03,0.03,unknown
DENV2/PUERTO_RICO/DB190/2013,Km279410,2013-01-01,Caribbean,Puerto Rico,Puerto Rico,Medina Et Al.,unknown,unknown,unknown,2013.15,2013-xx-xx,0.00,Puerto Rico,0.03,0.03,Aa: E: P371s;
DENV2/MARTINIQUE/MARSEP/2005,Eu920839,2005-09-01,Caribbean,Martinique,Martinique,Brisse Et Al.,unknown,unknown,unknown,2005.74,2005-09-xx,0.00,Martinique,0.03,0.03,Aa: Ns2a: A32v;
DENV2/MARTINIQUE/MARJUN/2005,Eu920836,2005-06-01,Caribbean,Martinique,Martinique,Brisse Et Al.,unknown,unknown,unknown,2005.49,2005-06-xx,0.00,Martinique,0.03,0.03,Aa: Ns3: D603n;
DENV2/MARTINIQUE/MAROCT/2005,Eu920841,2005-10-01,Caribbean,Martinique,Martinique,Brisse Et Al.,unknown,unknown,unknown,2005.83,2005-10-xx,0.00,Martinique,0.03,0.03,Aa: Ns4b: L190m;
DENV2/GUADELOUPE/GUASEP/2006,Eu920849,2006-09-01,Caribbean,Guadeloupe,Guadeloupe,Brisse Et Al.,unknown,unknown,unknown,2006.74,2006-09-xx,0.00,Guadeloupe,0.03,0.03,Aa: E: L458f;
DENV2/MARTINIQUE/MARNOV/2005,Eu920843,2005-11-01,Caribbean,Martinique,Martinique,Brisse Et Al.,unknown,unknown,unknown,2005.83,2005-11-xx,0.00,Martinique,0.03,0.03,unknown
DENV2/MARTINIQUE/MARAUG/2005,Eu920837,2005-08-01,Caribbean,Martinique,Martinique,Brisse Et Al.,unknown,unknown,unknown,2005.58,2005-08-xx,0.00,Martinique,0.03,0.03,unknown
DENV2/DOMINICAN_REPUBLIC/DR59/2001,Ab122022,2001-01-01,Caribbean,Dominican Republic,Dominican Republic,Anzai Et Al.,unknown,unknown,unknown,2001.69,2001-xx-xx,0.00,Dominican Republic,0.03,0.03,unknown
DENV2/DOMINICAN_REPUBLIC/DR23/2001,Ab122020,2001-01-01,Caribbean,Dominican Republic,Dominican Republic,Anzai Et Al.,unknown,unknown,unknown,2001.56,2001-xx-xx,0.00,Dominican Republic,0.03,0.03,unknown
DENV2/USA/BIDV2960/2005,Fj898453,2005-01-01,North America,USA,USA,Alvarado Et Al.,unknown,unknown,unknown,2005.00,2005-xx-xx,0.00,USA,0.03,0.03,Aa: Ns1: T164s K174r; Ns3: A22v; Ns5: T72a A637v;
DENV2/SURINAME/OCT/2005,Eu920842,2005-10-01,South America,Suriname,Suriname,Brisse Et Al.,unknown,unknown,unknown,2005.83,2005-10-xx,0.00,Suriname,0.03,0.03,Aa: Ns2a: L38v I108v L116i; Ns3: I77v;
DENV2/SURINAME/AUG/2005,Eu920838,2005-08-01,South America,Suriname,Suriname,Brisse Et Al.,unknown,unknown,unknown,2005.58,2005-08-xx,0.00,Suriname,0.03,0.03,unknown
DENV2/BRAZIL/BIDV2402/2008,Gq199890,2008-01-01,South America,Brazil,Brazil,Alpuche Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Brazil,0.03,0.03,Aa: E: H149r; M: T83i; Ns4a: R39k V64i; Ns5: R891k;
DENV2/BRAZIL/SJRP350/2008,Kp188550,2008-06-17,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2008.46,2008-06-17,0.00,Brazil,0.03,0.03,Aa: C: K86r A112v; Ns4a: Y41h; Ns5: E379k S631n;
DENV2/FRENCH_GUIANA/FGUMAR/2006,Eu920846,2006-03-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,2006.18,2006-03-xx,0.00,French Guiana,0.03,0.03,Aa: Ns2a: A189t; Ns1: T27a;
DENV2/FRENCH_GUIANA/FGUAPR1/2006,Eu920847,2006-04-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,2006.25,2006-04-xx,0.00,French Guiana,0.03,0.03,unknown
DENV2/GUADELOUPE/GUAOCT/2006,Eu920850,2006-10-01,Caribbean,Guadeloupe,Guadeloupe,Brisse Et Al.,unknown,unknown,unknown,2006.83,2006-10-xx,0.00,Guadeloupe,0.03,0.03,Aa: E: V309m;
DENV2/FRENCH_GUIANA/FGUAPR2/2006,Eu920848,2006-04-01,South America,French Guiana,French Guiana,Brisse Et Al.,unknown,unknown,unknown,2006.25,2006-04-xx,0.00,French Guiana,0.03,0.03,Aa: E: E202d; Ns1: V350a;
DENV2/JAPAN/JAMAICA77NIID/2007,Ab545873,2007-09-25,Japan Korea,Japan,Japan,Akari Et Al.,unknown,unknown,unknown,2007.73,2007-09-25,0.00,Japan,0.03,0.03,unknown
DENV2/JAMAICA/BIDV2963/2007,Gq199892,2007-01-01,Caribbean,Jamaica,Jamaica,Alpuche Et Al.,unknown,unknown,unknown,2008.00,2007-xx-xx,0.00,Jamaica,0.03,0.03,unknown
DENV2/JAMAICA/JADB021/2008,Jf804034,2008-01-01,Caribbean,Jamaica,Jamaica,Colon Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Jamaica,0.03,0.03,unknown
DENV2/BRAZIL/9479PE/2010,Jx669479,2010-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Pernambuco,0.03,0.03,Aa: E: P132s; Ns3: G14e; Ns5: N18k;
DENV2/BRAZIL/BIDV3481/2008,Gq868549,2008-01-01,South America,Brazil,Sao Paulo,Alvarado Et Al.,unknown,unknown,unknown,2008.39,2008-xx-xx,0.00,Sao Paulo,0.03,0.03,unknown
DENV2/BRAZIL/BIDV3648/2008,Gu131883,2008-01-01,South America,Brazil,Sao Paulo,Alvarado Et Al.,unknown,unknown,unknown,2008.00,2008-xx-xx,0.00,Sao Paulo,0.03,0.03,unknown
DENV2/BRAZIL/14905PE/2010,Jx669477,2010-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Pernambuco,0.03,0.03,Aa: Ns2a: A158t; Ns4a: Y41h; Ns5: G501e E521d G523s K630r;
DENV2/BRAZIL/RPRMB/2009,Gq330472,2009-01-01,South America,Brazil,Sao Paulo,Alfonso Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Ribeirao,0.03,0.03,Aa: E: Q167p T182p S363n; Ns1: I5f;
DENV2/BRAZIL/19190PE/2010,Jx669478,2010-01-01,South America,Brazil,Pernambuco,Cordeiro Et Al.,unknown,unknown,unknown,2010.00,2010-xx-xx,0.00,Pernambuco,0.03,0.03,Aa: Ns3: L31f; Ns5: V335i T880i;
DENV2/BRAZIL/DGV34/2010,Jx286522,2010-02-24,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.15,2010-02-24,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/ACS721/2010,Jx286521,2010-05-04,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.34,2010-05-04,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/0066BA/2009,Hq012529,2009-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,2009.15,2009-xx-xx,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/0145ES/2009,Hq012530,2009-01-01,South America,Brazil,Brazil,Faria Et Al.,unknown,unknown,unknown,2009.00,2009-xx-xx,0.00,Brazil,0.03,0.03,Aa: M: T134s;
DENV2/BRAZIL/ACS538/2010,Jx286518,2010-04-12,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.28,2010-04-12,0.00,Brazil,0.03,0.03,Aa: Ns3: K549r;
DENV2/BRAZIL/ACS542/2010,Jx286519,2010-05-04,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.34,2010-05-04,0.00,Brazil,0.03,0.03,Aa: M: V31i; Ns4a: N23s; Ns3: I505v;
DENV2/BRAZIL/DGV69/2010,Jx286525,2010-03-09,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.18,2010-03-09,0.00,Brazil,0.03,0.03,Aa: Ns3: V273i;
DENV2/BRAZIL/DGV106/2010,Jx286524,2010-04-15,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.28,2010-04-15,0.00,Brazil,0.03,0.03,unknown
DENV2/HAITI/HOMOSAPIENS0078/2014,Ky415992,2014-06-11,Caribbean,Haiti,Haiti,Rochars Et Al.,unknown,unknown,unknown,2014.44,2014-06-11,0.00,Haiti,0.03,0.03,Aa: Ns4b: Y160h; M: F155l;
DENV2/BRAZIL/SJRP779/2013,Kp188554,2013-02-04,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2013.09,2013-02-04,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/SJRP869/2013,Kp188556,2013-02-08,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2013.10,2013-02-08,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/SJRP846/2013,Kp188555,2013-02-07,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2013.10,2013-02-07,0.00,Brazil,0.03,0.03,Aa: E: N366s;
DENV2/BRAZIL/SJRP327/2006,Kp188549,2006-05-26,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2006.40,2006-05-26,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/SJRP572/2012,Kp188552,2012-11-28,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2012.91,2012-11-28,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/SJRP615/2013,Kp188553,2013-01-10,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2013.02,2013-01-10,0.00,Brazil,0.03,0.03,Aa: Ns3: Q384p L385y;
DENV2/BRAZIL/SJRP567/2012,Kp188551,2012-10-31,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2012.83,2012-10-31,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/DGV91/2010,Jx286523,2010-03-24,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.22,2010-03-24,0.00,Brazil,0.03,0.03,Aa: Ns3: E609g;
DENV2/BRAZIL/ACS380/2010,Jx286526,2010-03-30,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.24,2010-03-30,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/DGV37/2010,Jx286520,2010-02-24,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2010.15,2010-02-24,0.00,Brazil,0.03,0.03,unknown
DENV2/BRAZIL/BR161/2004,Kt382189,2004-01-01,South America,Brazil,Brazil,Aaskov Et Al.,unknown,unknown,unknown,2005.00,2004-xx-xx,0.00,Brazil,0.03,0.03,Aa: E: V21i;
DENV2/BRAZIL/SJRP2298/2014,Kp188569,2014-04-03,South America,Brazil,Brazil,Araujo Et Al.,unknown,unknown,unknown,2014.25,2014-04-03,0.00,Brazil,0.03,0.03,unknown
DENV2/USA/HOMOSAPIENSUF1GAINESVILLE/2016,Kx702404,2016-05-22,North America,USA,USA,Iovine Et Al.,unknown,unknown,unknown,2016.39,2016-05-22,0.00,USA,0.03,0.03,unknown
DENV2/PERU/FPI0492/2011,Kc294205,2011-01-18,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.05,2011-01-18,0.00,Iquitos,0.03,0.03,Aa: Ns2a: Q186h; Ns5: N174t;
DENV2/PERU/FPI0120/2011,Kc294207,2011-02-11,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.11,2011-02-11,0.00,Iquitos,0.03,0.03,Aa: E: S300c; Ns4a: I78v; Ns1: W268g F279l;
DENV2/PERU/FPI01695/2011,Kc294211,2011-04-04,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.25,2011-04-04,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/FPY00016/2010,Kc294215,2010-12-22,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.97,2010-12-22,0.00,Yurimaguas,0.03,0.03,unknown
DENV2/PERU/FPI1617/2011,Kc294210,2011-03-23,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.22,2011-03-23,0.00,Iquitos,0.03,0.03,Aa: E: T182m C185s; Ns5: A648v;
DENV2/PERU/FPI01345/2011,Kc294208,2011-02-23,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.15,2011-02-23,0.00,Iquitos,0.03,0.03,Aa: C: R82k; Ns4b: N208d;
DENV2/PERU/IDA108/2011,Kc294218,2011-01-24,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.06,2011-01-24,0.00,Iquitos,0.03,0.03,Aa: M: F155l;
DENV2/PERU/FPI01851/2011,Kc294213,2011-04-29,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.32,2011-04-29,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/FPI1049/2011,Kc294206,2011-02-07,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.10,2011-02-07,0.00,Iquitos,0.03,0.03,Aa: Ns5: G470c;
DENV2/PERU/IQA2080/2010,Kc294221,2010-11-16,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.87,2010-11-16,0.00,Iquitos,0.03,0.03,Aa: E: H158r; Ns1: T164s;
DENV2/PERU/FPI0191/2011,Kc294214,2011-05-11,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.36,2011-05-11,0.00,Iquitos,0.03,0.03,Aa: Ns1: K9r; Ns5: A637t;
DENV2/PERU/FPI00174/2011,Kc294204,2011-01-03,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.01,2011-01-03,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/NFI1159/2010,Kc294223,2010-10-19,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.80,2010-10-19,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/FSL4862/2010,Kc294217,2010-11-22,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.89,2010-11-22,0.00,Yurimaguas,0.03,0.03,unknown
DENV2/PERU/FPI01399/2011,Kc294209,2011-03-01,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.16,2011-03-01,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/FPI00073/2010,Kc294202,2010-12-13,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.95,2010-12-13,0.00,Iquitos,0.03,0.03,Aa: Ns1: R105w;
DENV2/PERU/IQA2042/2010,Kc294220,2010-11-04,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.84,2010-11-04,0.00,Iquitos,0.03,0.03,Aa: Ns5: K139m;
DENV2/PERU/IQA1995/2010,Kc294219,2010-10-21,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.80,2010-10-21,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/FPI00154/2010,Kc294203,2010-12-29,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2010.99,2010-12-29,0.00,Iquitos,0.03,0.03,unknown
DENV2/PERU/FPI01777/2011,Kc294212,2011-04-24,South America,Peru,Loreto,Chen Et Al.,unknown,unknown,unknown,2011.31,2011-04-24,0.00,Iquitos,0.03,0.03,unknown
