Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/HongKong/5942/2013,Epi490875,2013-11-30,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2013.91,2018.22,2013-11-30,Human,unknown
A/HongKong/470129/2013,Epi509508,2013-11-30,unknown,Hong Kong,Hong Kong,Other Database Import,unknown,unknown,unknown,2013.91,2018.22,2013-11-30,Human,Aa: Np: F313l;
A/Chicken/Shenzhen/2110,Epi577960,2013-12-13,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Chicken,unknown
A/Silkiechicken/Shenzhen/2139,Epi581583,2013-12-13,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Chicken,Aa: Np: N247t;
A/Shenzhen/SP44/2014,Epi583271,2014-01-23,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Silkiechicken/Shenzhen/2134,Epi581577,2013-12-13,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.95,2018.22,2013-12-13,Chicken,unknown
A/GD-51/2015/H7N9/2015-01-30,Epi656395,2015-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.08,2018.22,2015-01-30,Human,unknown
A/GD-68/2015/H7N9/2015-02-08,Epi656435,2015-02-08,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.10,2018.22,2015-02-08,Human,unknown
A/Guangdong/15SF051/2015,Epi627050,2015-01-31,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.08,2018.22,2015-01-31,Human,unknown
A/chicken/Guangdong/SD1433/2016,Epi1090414,2016-04-06,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2016.26,2018.22,2016-04-06,Chicken,unknown
A/Chicken/Jiangxi/217,Epi979642,2017-02-17,unknown,China,Jiangxi,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.13,2018.22,2017-02-17,Chicken,Aa: Np: R452k;
A/HongKong/VB16184091/2016,Epi869666,2016-12-19,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2016.97,2018.22,2016-12-19,Human,Aa: Np: S50n E495d;
A/Shenzhen/Th006/2017,Epi926842,2017-02-07,unknown,China,Guangdong,Institute Of Microbiology Chinese Academy Of Sciences,unknown,unknown,unknown,2017.10,2018.22,2017-02-07,Human,Aa: Np: P303s;
A/HongKong/VB17002884/2017,Epi874331,2017-01-05,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,unknown
A/HongKong/125/2017,Epi977388,2017-01-05,unknown,Hong Kong,Hong Kong,Centers For Disease Control And Prevention,unknown,unknown,unknown,2017.01,2018.22,2017-01-05,Human,unknown
A/pigeon/Zhejiang/P1/2013,Epi532290,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Other Avian,Aa: Np: L315f;
A/pigeon/Zhejiang/P2/2013,Epi532291,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Other Avian,Aa: Np: N498s;
A/Fujian/6/2014,Epi628217,2014-01-26,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-26,Human,unknown
A/chicken/Fujian/S1322/2014,Epi1090206,2014-03-06,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.18,2018.22,2014-03-06,Chicken,unknown
A/Fujian/2/2014,Epi628385,2014-01-15,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human,Aa: Np: N247s;
A/Guangdong-Guangzhou/XN00509/2014,Epi627658,2014-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,Aa: Np: N498s;
A/GD-103/2014/H7N9/2014-02-10,Epi656079,2014-02-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/Hebei/1/2013,Epi509123,2013-07-19,unknown,China,Hebei,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.54,2018.22,2013-07-19,Human,Aa: Np: M189l V408i E454g;
A/Goose/Jiangsu/1027,Epi573430,2013-04-06,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-06,Other Avian,unknown
A/chicken/Shanghai/S1358/2013,Epi457782,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Nanjing/3/2013,Epi460768,2013-04-19,unknown,China,Jiangsu,Jiangsu Provincial Center For Disease Control & Prevention,unknown,unknown,unknown,2013.30,2018.22,2013-04-19,Human,unknown
A/environment/Hangzhou/37/2013,Epi443652,2013-04-04,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Environment,Aa: Np: E495g;
A/Zhejiang/3/2014,Epi628361,2014-01-09,unknown,China,Zhejiang,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Human,unknown
A/chicken/Hangzhou/48-1/2013,Epi443660,2013-04-10,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Chicken,unknown
A/chicken/Zhejiang/SD007/2013,Epi457758,2013-04-22,unknown,China,Zhejiang,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Chicken,unknown
A/environment/Fujian/SD003/2014,Epi1090812,2014-01-14,unknown,China,Fujian,Other Database Import,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Environment,unknown
A/Fujian/16/2014,Epi627514,2014-03-28,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.24,2018.22,2014-03-28,Human,unknown
A/Shanghai/Patient4/2013,Epi451267,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Np: I36y G37w F39s F71s N202d F206y R208g Y219n L226p K229e E252v L298r V299f I301v I371v F420y E443k E449g L466p;
A/Shanghai/16/2013,Epi447731,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Shanghai/10/2013,Epi447805,2013-04-09,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/Nanjing/1/2013,Epi453605,2013-03-28,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-28,Human,unknown
A/chicken/Shanghai/019/2013,Epi471841,2013-04-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Chicken,Aa: Np: C279f;
A/environment/Henan/SC232/2013,Epi457710,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment,unknown
A/chicken/Shanghai/S1077/2013,Epi457814,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Henan/1/2013,Epi447724,2013-04-16,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Human,Aa: Np: V408a;
A/environment/Henan/SD429/2013,Epi457702,2013-04-24,unknown,China,Henan,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Environment,Aa: Np: A234s;
A/Chicken/Jiangxi/1255,Epi583215,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,Aa: Np: T15a;
A/Shanghai/patient1/2013,Epi451020,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Np: S9v Y10* E11* M13v K198r F291i R305h L341p R416g F458l;
A/Chicken/Jiangxi/1249,Epi583192,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Chicken/Jiangxi/1256,Epi591858,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Anhui/4/2013,Epi509083,2013-04-01,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-01,Human,unknown
A/Hunan/2/2013,Epi447689,2013-04-25,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-25,Human,unknown
A/Changsha/2/2013,Epi477314,2013-04-29,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.32,2018.22,2013-04-29,Human,unknown
A/Shanghai/7/2013,Epi447894,2013-03-18,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.21,2018.22,2013-03-18,Human,unknown
A/environment/Shandong/SD049/2013,Epi457678,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment,unknown
A/chicken/Jiangxi/SD001/2013,Epi457838,2013-05-03,unknown,China,Jiangxi,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Chicken,unknown
A/Henan/2/2013,Epi509059,2013-04-23,unknown,China,Henan,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-23,Human,Aa: Np: E127g;
A/Changsha/1/2013,Epi477313,2013-03-22,unknown,China,Hunan,Other Database Import,unknown,unknown,unknown,2013.22,2018.22,2013-03-22,Human,unknown
A/chicken/Shanghai/S1079/2013,Epi457798,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1076/2013,Epi457822,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/chicken/Shanghai/S1078/2013,Epi457806,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Chicken/Jiangxi/1248,Epi583185,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Chicken/Jiangxi/1254,Epi583208,2013-04-07,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Chicken,unknown
A/Pigeon/Shanghai/S1069/2013,Epi440694,2013-04-02,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Other Avian,unknown
A/chicken/Hangzhou/50-1/2013,Epi443668,2013-04-10,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Chicken,unknown
A/Nanchang/1/2013,Epi461482,2013-04-24,unknown,China,Jiangxi,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,unknown
A/environment/Shandong/SD038/2013,Epi457694,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment,unknown
A/environment/Shandong/SD039/2013,Epi457686,2013-05-03,unknown,China,Shandong,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.33,2018.22,2013-05-03,Environment,unknown
A/Jiangxi/1/2013,Epi447703,2013-04-24,unknown,China,Jiangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.31,2018.22,2013-04-24,Human,unknown
A/Environment/Shandong/1/2013,Epi447647,2013-04-27,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-27,Environment,unknown
A/chicken/Wuxi/WX5/2014,Epi1055425,2014-06-01,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2014.41,2018.22,2014-06-01,Chicken,Aa: Np: G37l P477f S478l F479s D480y;
A/Shanghai/5/2013,Epi447904,2013-04-02,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human,Aa: Np: T350a V353a A373s;
A/Minhang/S01/2013,Epi941040,2013-02-27,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.16,2018.22,2013-02-27,Human,unknown
A/chicken/Hangzhou/174/2013,Epi639588,2013-05-05,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.34,2018.22,2013-05-05,Chicken,Aa: Np: A234s A284t;
A/Environment/Nanjing/2913,Epi453612,2013-03-29,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-29,Environment,Aa: Np: R452k;
A/Jiangsu/1/2013,Epi447917,2013-04-20,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-20,Human,Aa: Np: M239v;
A/environment/Wuxi/1/2013,Epi467344,2013-04-02,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human,unknown
A/Jiangsu/2/2013,Epi469527,2013-03-31,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.24,2018.22,2013-03-31,Human,unknown
A/Zhenjiang/1/2013,Epi497858,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human,unknown
A/Wuxi/4/2013,Epi497874,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human,unknown
A/Jiangsu/3/2013,Epi447858,2013-04-06,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.26,2018.22,2013-04-06,Human,unknown
A/chicken/Jiangsu/SC099/2013,Epi457854,2013-04-16,unknown,China,Jiangsu,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.29,2018.22,2013-04-16,Chicken,unknown
A/Zhejiang/HZ1/2013,Epi453475,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Human,unknown
A/Hangzhou/3/2013,Epi446458,2013-04-02,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-02,Human,unknown
A/Chicken/Suzhou/097-1/2013,Epi515797,2013-04-09,unknown,China,Jiangsu,Beijing Institute Of Microbiology And Epidemiology,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Chicken,unknown
A/Shanghai/Patient5/2013,Epi451332,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Np: K91e E421g F429s R461p;
A/chicken/Zhejiang/C481/2013,Epi532266,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-xx,Chicken,unknown
A/chicken/Shanghai/S1410/2013,Epi457774,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Hangzhou/2/2013,Epi446453,2013-03-25,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.23,2018.22,2013-03-25,Human,Aa: Np: Y496n;
A/chicken/Shanghai/S1055/2013,Epi457830,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Chicken,unknown
A/Taiwan/T02081/2013,Epi452269,2013-04-22,unknown,Taiwan,Taiwan,Other Database Import,unknown,unknown,unknown,2013.30,2018.22,2013-04-22,Human,Aa: Np: C164p V299i;
A/environment/Shanghai/S1437/2013,Epi457662,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Environment,Aa: Np: F338s;
A/Shanghai/ION/2013,Epi585981,2013-04-04,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-04,Human,Aa: Np: A22v;
A/chicken/Shanghai/017/2013,Epi471840,2013-04-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Chicken,Aa: Np: N309y E494g;
A/chicken/Anhui-Chuzhou/01/2013,Epi447885,2013-03-29,unknown,China,Anhui,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.24,2018.22,2013-03-29,Chicken,unknown
A/Shanghai/13/2013,Epi447781,2013-04-10,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,Aa: Np: G86e;
A/environment/Zhenjiang/4/2013,Epi497837,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Environment,unknown
A/pigeon/Shanghai/S1421/2013,Epi457630,2013-04-03,unknown,China,Shanghai,Harbin Veterinary Research Institute  Caas ,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Other Avian,unknown
A/environment/Guangdong/30/2013,Epi503513,2013-04-26,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.31,2018.22,2013-04-26,Environment,Aa: Np: R351k M352v V353s;
A/Duck/Sunan/408,Epi545796,2013-04-01,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-xx,Duck,Aa: Np: A373t;
A/Zhejiang/2/2013,Epi443043,2013-04-03,unknown,China,Zhejiang,Zhejiang Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,unknown
A/Zhejiang/DTID-ZJU01/2013,Epi441796,2013-04-03,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.25,2018.22,2013-04-03,Human,unknown
A/Shanghai/Patient2/2013,Epi451256,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Np: M13t G17w S69f R118g S176a G362v D455n;
A/Shanghai/5190T/2013,Epi504728,2013-05-01,unknown,China,Shanghai,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-05-xx,Human,unknown
A/Shanghai/3/2013,Epi447956,2013-02-27,unknown,China,Shanghai,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.16,2018.22,2013-02-27,Human,unknown
A/Shanghai/Patient6/2013,Epi451273,2013-05-01,unknown,China,Shanghai,Institute Pasteur Of Shanghai Cas,unknown,unknown,unknown,2013.33,2018.22,2013-05-01,Human,Aa: Np: S9g Y10* E11* R31k R55t F71s R98t F304l R361i Q398r Q405r Q415r N417s R436* F489s;
A/chicken/Zhejiang/C483/2013,Epi532267,2013-04-01,unknown,China,Zhejiang,Other Database Import,unknown,unknown,unknown,2013.33,2018.22,2013-04-xx,Chicken,unknown
A/environment/Hebei/SC069/2013,Epi1090819,2013-07-22,unknown,China,Hebei,Other Database Import,unknown,unknown,unknown,2013.55,2018.22,2013-07-22,Environment,unknown
A/Suzhou/3/2013,Epi497895,2013-04-09,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.27,2018.22,2013-04-09,Human,unknown
A/Jiangsu/6/2013,Epi447675,2013-04-10,unknown,China,Jiangsu,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.27,2018.22,2013-04-10,Human,unknown
A/Shandong/68A/2013,Epi457431,2013-04-28,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.32,2018.22,2013-04-28,Human,Aa: Np: M191v;
A/Shandong/1/2013,Epi447717,2013-04-21,unknown,China,Shandong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.30,2018.22,2013-04-21,Human,unknown
A/Fujian/5/2014,Epi628073,2014-01-24,unknown,China,Fujian,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Human,Aa: Np: M374l;
A/Nanjing/4/2013,Epi497850,2013-04-07,unknown,China,Jiangsu,Other Database Import,unknown,unknown,unknown,2013.26,2018.22,2013-04-07,Human,Aa: Np: N473d;
A/environment/Hangzhou/109-1/2013,Epi443676,2013-04-12,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.28,2018.22,2013-04-12,Environment,unknown
A/Hangzhou/254/2013,Epi450843,2013-04-17,unknown,China,Zhejiang,Hangzhou Center For Disease Control And Prevention,unknown,unknown,unknown,2013.29,2018.22,2013-04-17,Human,unknown
