,0,1,2,3,4,5,6,7,8,9,10,11,topic_id,topic_txt,topics,title,filename,x,y,citations,journal,pub_date,authors,cited_by,n_cites
490,0.08331717550754547,0.0,0.12582987546920776,0.0,0.0,0.6069373488426208,0.0,0.0,0.0,0.07908494025468826,0.02717515826225281,0.0743587538599968,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,duplex molecular assay intended for point-of-care diagnosis of influenza a/b virus infection,d604b2fa9328520de1cb77b550803b82b6bbbe87.json,3.8171559999999998,11.008655000000001,,J Clin Microbiol,2013-09-27,"Wu, Liang-Ta; Thomas, Isabelle; Curran, Martin D.; Ellis, Joanna S.; Parmar, Surendra; Goel, Neha; Sharma, Pia I.; Allain, Jean-Pierre; Lee, Helen H.","1992,2107,4417",3
492,0.0,0.5797743797302246,0.1397114247083664,0.0,0.0,0.060513973236083984,0.0,0.0,0.0,0.21266065537929527,0.0,0.0,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,identification of known and novel recurrent viral sequences in data from multiple patients and multiple cancers,9c8a4fff809abaa0b5ede6a28db62da5edd082e1.json,11.43019,-8.714442,"3343,871,282",Viruses,2016-02-19,"Friis-Nielsen, Jens; Kjartansdóttir, Kristín Rós; Mollerup, Sarah; Asplund, Maria; Mourier, Tobias; Jensen, Randi Holm; Hansen, Thomas Arn; Rey-Iglesia, Alba; Richter, Stine Raith; Nielsen, Ida Broman; Alquezar-Planas, David E.; Olsen, Pernille V. S.; Vinner, Lasse; Fridholm, Helena; Nielsen, Lars Peter; Willerslev, Eske; Sicheritz-Pontén, Thomas; Lund, Ole; Hansen, Anders Johannes; Izarzugaza, Jose M. G.; Brunak, Søren",4493,1
493,0.0,0.0,0.024809876456856728,0.025310264900326732,0.0,0.0,0.0,0.2669698894023895,0.1394878774881363,0.04779394343495369,0.4923515915870666,0.0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,targeting membrane-bound viral rna synthesis reveals potent inhibition of diverse coronaviruses including the middle east respiratory syndrome virus,17dbd5741595c1e5b7508063b31147be9263e7f0.json,-6.372372,-24.329532999999998,"2861,3092,4188,3933,14",PLoS Pathog,2014-05-29,"Lundin, Anna; Dijkman, Ronald; Bergström, Tomas; Kann, Nina; Adamiak, Beata; Hannoun, Charles; Kindler, Eveline; Jónsdóttir, Hulda R.; Muth, Doreen; Kint, Joeri; Forlenza, Maria; Müller, Marcel A.; Drosten, Christian; Thiel, Volker; Trybala, Edward","540,1133,1144,1312,2298,2429,2875,2934,3154,3272,3768,3951,4337,4382",14
495,0.0,0.2197891920804977,0.10269799083471297,0.0,0.0,0.2373799830675125,0.025697145611047745,0.0,0.0,0.4072777926921845,0.0,0.0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,applications of next-generation sequencing technologies to diagnostic virology,c3c131a47ced4db370181524292fac5627fb6389.json,4.1579180000000004,-7.7093380000000025,"3343,2027,2883,1868,3553,4026",Int J Mol Sci,2011-11-14,"Barzon, Luisa; Lavezzo, Enrico; Militello, Valentina; Toppo, Stefano; Palù, Giorgio","859,2064,2497,2789",4
497,0.0,0.0,0.04757256805896759,0.0,0.35113170742988586,0.0,0.0,0.07933168858289719,0.1975904256105423,0.318325400352478,0.0,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,"optimization of the production process and characterization of the yeast-expressed sars-cov recombinant receptor-binding domain (rbd219-n1), a sars vaccine candidate",e3e06757688d90621585504d0bda7474c65401ce.json,-2.1968591,-0.9884063,4266,J Pharm Sci,2017-04-26,"Chen, Wen-Hsiang; Chag, Shivali M.; Poongavanam, Mohan V.; Biter, Amadeo B.; Ewere, Ebe A.; Rezende, Wanderson; Seid, Christopher A.; Hudspeth, Elissa M.; Pollet, Jeroen; McAtee, C. Patrick; Strych, Ulrich; Bottazzi, Maria Elena; Hotez, Peter J.",68,1
498,0.0,0.15707461535930636,0.15932321548461914,0.026485668495297432,0.0,0.0,0.0,0.0,0.627334475517273,0.0214744620025158,0.0,0.0,8,cov; sars; mers; bat; coronavirus; human; mers_cov; respiratory; syndrome; respiratory_syndrome,Topic: 8,feline and canine coronaviruses: common genetic and pathobiological features,d9eb8ffffee8147c850b00f613a1978c18505580.json,13.356598000000002,4.5768933,3894,Adv Virol,2011-07-31,"Le Poder, Sophie","2385,2522,3157",3
499,0.0,0.16979354619979858,0.0,0.10767387598752977,0.3783833086490631,0.0,0.0,0.23278118669986725,0.0,0.06385640054941177,0.0437234602868557,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,plasmodium vivax antigen discovery based on alpha-helical coiled coil protein motif,04f4cff6c1a32e0edb50bdb8daf00f82708a5142.json,-6.0557804000000015,-1.1440567,,PLoS One,2014-06-24,"Céspedes, Nora; Habel, Catherine; Lopez-Perez, Mary; Castellanos, Angélica; Kajava, Andrey V.; Servis, Catherine; Felger, Ingrid; Moret, Remy; Arévalo-Herrera, Myriam; Corradin, Giampietro; Herrera, Sócrates","844,3371",2
503,0.0,0.14264214038848874,0.0,0.3734876215457916,0.0,0.03345151245594025,0.18302138149738312,0.0,0.0,0.0,0.26275497674942017,0.0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,norovirus regulation of the innate immune response and apoptosis occurs via the product of the alternative open reading frame 4,58d91841094c91e8269b22337c66dfa16e04b965.json,-16.562476999999998,-7.208900999999999,"1190,4539",PLoS Pathog,2011-12-08,"McFadden, Nora; Bailey, Dalan; Carrara, Guia; Benson, Alicia; Chaudhry, Yasmin; Shortland, Amita; Heeney, Jonathan; Yarovinsky, Felix; Simmonds, Peter; Macdonald, Andrew; Goodfellow, Ian","231,326,1530,1695,2715,3739,4224,4707",8
504,0.0518152080476284,0.06634240597486496,0.0,0.0,0.379292905330658,0.07523488253355026,0.0,0.06910159438848495,0.0,0.07647622376680374,0.2754359841346741,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,a human inferred germline antibody binds to an immunodominant epitope and neutralizes zika virus,1b41bb775aaf552e944aceaa31f52814e264c78d.json,-8.156686,2.1966810000000003,,PLoS Negl Trop Dis,2017-06-12,"Magnani, Diogo M.; Silveira, Cassia G. T.; Rosen, Brandon C.; Ricciardi, Michael J.; Pedreño-Lopez, Núria; Gutman, Martin J.; Bailey, Varian K.; Maxwell, Helen S.; Domingues, Aline; Gonzalez-Nieto, Lucas; Avelino-Silva, Vivian I.; Trindade, Mateus; Nogueira, Juliana; Oliveira, Consuelo S.; Maestri, Alvino; Felix, Alvina Clara; Levi, José Eduardo; Nogueira, Mauricio L.; Martins, Mauricio A.; Martinez-Navio, José M.; Fuchs, Sebastian P.; Whitehead, Stephen S.; Burton, Dennis R.; Desrosiers, Ronald C.; Kallas, Esper G.; Watkins, David I.","1167,1991",2
505,0.0,0.12827622890472412,0.0,0.4664390087127686,0.0,0.05146430805325508,0.0,0.1802020370960236,0.0,0.0,0.09441356360912324,0.07376854121685028,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,polarized entry of human parechoviruses in the airway epithelium,2b2ec303d28afd9e460b710dd23efe264a5359f0.json,-18.509795999999998,0.98446685,3209,Front Cell Infect Microbiol,2018-08-22,"Karelehto, Eveliina; Cristella, Cosimo; Yu, Xiao; Sridhar, Adithya; Hulsdouw, Rens; de Haan, Karen; van Eijk, Hetty; Koekkoek, Sylvie; Pajkrt, Dasja; de Jong, Menno D.; Wolthers, Katja C.",2862,1
506,0.0,0.0,0.0,0.06182929500937464,0.0,0.0,0.0,0.7831369042396545,0.0,0.14764568209648132,0.0,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,mechanism of inhibition of enveloped virus membrane fusion by the antiviral drug arbidol,bb89ed5e7ed332cbc8565262db8a04d55e2869ef.json,-14.862632999999999,-22.603407,3255,PLoS One,2011-01-25,"Teissier, Elodie; Zandomeneghi, Giorgia; Loquet, Antoine; Lavillette, Dimitri; Lavergne, Jean-Pierre; Montserret, Roland; Cosset, François-Loïc; Böckmann, Anja; Meier, Beat H.; Penin, François; Pécheur, Eve-Isabelle","822,3647,4453",3
507,0.0,0.0,0.0,0.5374993681907654,0.41326758265495295,0.04227672517299652,0.0,0.0,0.0,0.0,0.0,0.0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,impact of tgev infection on the pig small intestine,b7430273f21b3a172f7f6e796636e376c2053fd8.json,-11.807825999999999,10.926749000000001,"2351,1973",Virol J,2018-06-19,"Xia, Lu; Yang, Yunhan; Wang, Jialu; Jing, Yuchao; Yang, Qian","1554,1750,4418",3
512,0.7613642811775208,0.0,0.2333707958459854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,"general hospital staff worries, perceived sufficiency of information and associated psychological distress during the a/h1n1 influenza pandemic",bbd8195f35ba4648be5eb649a3038f7485b7a71e.json,19.908482,20.978382,,BMC Infect Dis,2010-11-09,"Goulia, Panagiota; Mantas, Christos; Dimitroula, Danai; Mantis, Dimitrios; Hyphantis, Thomas",1482,1
516,0.0,0.4173642694950104,0.0,0.0,0.06623705476522446,0.0841367170214653,0.0,0.05541680008172989,0.030148038640618324,0.1553386151790619,0.11966338008642195,0.06674887239933014,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,a porcine enterovirus g associated with enteric disease contains a novel papain-like cysteine protease,8a7647890f01aa9c0d085a1209235e832369bb44.json,8.870892999999997,-10.927384,,J Gen Virol,2017-06-08,"Knutson, Todd P.; Velayudhan, Binu T.; Marthaler, Douglas G.","672,2294,2416,3774",4
518,0.0,0.01694774255156517,0.0,0.0,0.20328450202941886,0.15777327120304108,0.0,0.5151659846305847,0.0,0.10201508551836014,0.0,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,the hemagglutinin-esterase fusion glycoprotein is a primary determinant of the exceptional thermal and acid stability of influenza d virus,0bee52e6477404d2aed60b9ae06ac53bf92660de.json,-8.179779,-14.262217999999999,1005,mSphere,2017-08-09,"Yu, Jieshi; Hika, Busha; Liu, Runxia; Sheng, Zizhang; Hause, Ben M.; Li, Feng; Wang, Dan",4476,1
521,0.015471329912543297,0.3597120940685272,0.0,0.0,0.0,0.08694688975811005,0.0,0.0,0.19860969483852384,0.0,0.0,0.33431461453437805,1,sequence; gene; strain; genome; specie; genetic; genotype; host; region; identify,Topic: 1,prevalence and genetic diversity analysis of human coronavirus oc43 among adult patients with acute respiratory infections in beijing,ff77d5ebc39274bb7729f2b5261bca574bdfd6a8.json,7.9676523,1.4034075000000001,"3008,2817,305",PLoS One,2014-07-02,"Hu, Qin; Lu, Roujian; Peng, Kun; Duan, Xijie; Wang, Yanqun; Zhao, Yanjie; Wang, Wen; Lou, Yongliang; Tan, Wenjie","1085,1438,3581",3
524,0.0,0.0,0.28328412771224976,0.0,0.0,0.2974089086055756,0.14610491693019867,0.0,0.0,0.1222805455327034,0.0,0.14131903648376465,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,avian respiratory coinfection and impact on avian influenza pathogenicity in domestic poultry: field and experimental findings,0a6d27149c1fc958d4f6a598cc165a7cb0ee0185.json,9.111059,8.956099,4183,Vet Sci,2018-02-24,"Samy, Ahmed; Naguib, Mahmoud M.","13,466,4112",3
526,0.30496320128440857,0.0,0.0,0.0,0.0,0.2280391901731491,0.0,0.0,0.0,0.05603716894984245,0.0,0.4065300226211548,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,equivalence of self-and staff-collected nasal swabs for the detection of viral respiratory pathogens,cc5ffabf819570a8912666ecdb9de62cb48e0387.json,5.23234,21.905977,4584,PLoS One,2012-11-14,"Akmatov, Manas K.; Gatzemeier, Anja; Schughart, Klaus; Pessler, Frank","700,2637,2678",3
528,0.2732825875282288,0.0,0.6775606870651245,0.020034115761518482,0.0,0.0,0.0,0.0,0.0,0.02242092043161392,0.0,0.0,2,disease; health; outbreak; model; public; datum; transmission; infectious; epidemic; country,Topic: 2,historical epidemiology of the second cholera pandemic: relevance to present day disease dynamics,682a9c91d32a70c08413f3c3f0daba54239c0af0.json,29.027991999999998,3.2125409,,PLoS One,2013-08-22,"Chan, Christina H.; Tuite, Ashleigh R.; Fisman, David N.",3920,1
529,0.0,0.0,0.0,0.09471245855093002,0.0,0.0,0.5910648703575134,0.25509113073349,0.0,0.0,0.053688153624534614,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,the host restriction factor interferon-inducible transmembrane protein 3 inhibits vaccinia virus infection,5b8be7d97df4b06c42eedda3d997677d60100828.json,-25.404432,-14.254289000000002,"2558,2874,3638,2205,4620,830,4583,4446",Front Immunol,2018-02-16,"Li, Chang; Du, Shouwen; Tian, Mingyao; Wang, Yuhang; Bai, Jieying; Tan, Peng; Liu, Wei; Yin, Ronglan; Wang, Maopeng; Jiang, Ying; Li, Yi; Zhu, Na; Zhu, Yilong; Li, Tiyuan; Wu, Shipin; Jin, Ningyi; He, Fuchu","872,1335,3190,4573",4
531,0.3764618039131165,0.0,0.25474032759666443,0.0,0.0,0.33212926983833313,0.0,0.0,0.0,0.031049737706780437,0.0,0.0,0,influenza; risk; text; 95; factor; patient; high; ci; increase; group,Topic: 0,evaluation and comparison of statistical methods for early temporal detection of outbreaks: a simulation-based study,9ea62d48ba2e9f9c122aa34759f9bcb5451a09f4.json,15.379869,12.485145,,PLoS One,2017-07-17,"Bédubourg, Gabriel; Le Strat, Yann",461,1
533,0.0330045185983181,0.0,0.2025028765201569,0.0,0.2454762756824493,0.2996485233306885,0.0,0.0,0.0,0.21543331444263453,0.0,0.0,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,elimination of porcine epidemic diarrhea virus in an animal feed manufacturing facility,40a57ffe8adda95a13b552b630b13d76344f666c.json,8.479422999999999,8.532697,"1019,34,690",PLoS One,2017-01-18,"Huss, Anne R.; Schumacher, Loni L.; Cochrane, Roger A.; Poulsen, Elizabeth; Bai, Jianfa; Woodworth, Jason C.; Dritz, Steve S.; Stark, Charles R.; Jones, Cassandra K.","446,4671",2
534,0.022012149915099144,0.0,0.0,0.7105252146720886,0.0,0.0,0.0,0.17257823050022125,0.0,0.08916927129030228,0.0,0.0,3,cell; infection; mouse; expression; induce; disease; level; increase; effect; lung,Topic: 3,high content image based analysis identifies cell cycle inhibitors as regulators of ebola virus infection,062d0779c4b304f4188666a3989152d9f9557340.json,-20.79266,11.37839,,Viruses,2012-09-25,"Kota, Krishna P.; Benko, Jacqueline G.; Mudhasani, Rajini; Retterer, Cary; Tran, Julie P.; Bavari, Sina; Panchal, Rekha G.",923,1
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011518406681716442,0.0,0.9193450808525084,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,does viral co-infection influence the severity of acute respiratory infection in children?,058b0cc7cecd43d80ed47196cb5376fa10efb58a.json,-5.985695,29.120438,"144,3850,3649,2282",PLoS One,2016-04-20,"Cebey-López, Miriam; Herberg, Jethro; Pardo-Seco, Jacobo; Gómez-Carballa, Alberto; Martinón-Torres, Nazareth; Salas, Antonio; Martinón-Sánchez, José María; Justicia, Antonio; Rivero-Calle, Irene; Sumner, Edward; Fink, Colin; Martinón-Torres, Federico","496,4589",2
538,0.017806226387619972,0.0384490005671978,0.0,0.0,0.08592639863491057,0.7357754707336426,0.0,0.0,0.0,0.08014614880084991,0.0,0.03853793442249298,5,sample; pcr; assay; detection; detect; rt; test; time; positive; ibv,Topic: 5,rapid detection of infectious bovine rhinotracheitis virus using recombinase polymerase amplification assays,72761826ce01da1fe5599c79547746b44fe5ec49.json,5.521622,10.397876,,BMC Vet Res,2017-12-13,"Hou, Peili; Wang, Hongmei; Zhao, Guimin; He, Chengqiang; He, Hongbin",1753,1
539,0.0,0.211434468626976,0.0,0.0,0.0,0.02220407873392105,0.0,0.4123522937297821,0.0,0.02390448562800884,0.3250879943370819,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,rna-binding domain in the nucleocapsid protein of gill-associated nidovirus of penaeid shrimp,eaf46f27d9c28f8b3c818b0d7969d9188a7e9c11.json,-7.07446,-18.81875,,PLoS One,2011-08-03,"Soowannayan, Chumporn; Cowley, Jeff A.; Michalski, Wojtek P.; Walker, Peter J.",4719,1
540,0.0,0.0,0.0,0.0,0.0,0.12963049113750458,0.1090591698884964,0.0,0.0,0.0,0.7538122534751892,0.0,10,rna; viral; protein; replication; cell; host; infection; genome; dengue; strand,Topic: 10,infectious bronchitis virus nonstructural protein 4 alone induces membrane pairing,1b1b133fc211d0bf8af604d58bedafd5fac7cde9.json,-5.2707496,-28.929959999999998,"1816,3171,1477,3272,2861,493,2877",Viruses,2018-09-06,"Doyle, Nicole; Neuman, Benjamin W.; Simpson, Jennifer; Hawes, Philippa C.; Mantell, Judith; Verkade, Paul; Alrashedi, Hasan; Maier, Helena J.",2452,1
541,0.0,0.031082483008503917,0.0,0.0869394913315773,0.8023643493652344,0.0,0.0,0.07337717711925508,0.0,0.0,0.0,0.0,4,vaccine; antibody; pedv; pig; infection; response; porcine; epitope; antigen; strain,Topic: 4,an m2e-based multiple antigenic peptide vaccine protects mice from lethal challenge with divergent h5n1 influenza viruses,e5db7954926b0072fa6bf086899e4faf42c15f3a.json,-4.411028400000001,9.305136,,Virol J,2010-01-18,"Zhao, Guangyu; Lin, Yongping; Du, Lanying; Guan, Jie; Sun, Shihui; Sui, Hongyan; Kou, Zhihua; Chan, Chris CS; Guo, Yan; Jiang, Shibo; Zheng, Bo-Jian; Zhou, Yusen","1663,2246",2
543,0.0,0.0,0.0,0.038087718188762665,0.0,0.0,0.6593589782714844,0.0,0.0,0.0,0.28758350014686584,0.0,6,infection; response; viral; host; gene; immune; protein; ifn; pathway; expression,Topic: 6,a tale of two rnas during viral infection: how viruses antagonize mrnas and small non-coding rnas in the host cell,d29ac40afbb28f3dff1d4923aae6c01299399334.json,-23.175741,-12.700751,1254,Viruses,2016-06-02,"Herbert, Kristina M.; Nag, Anita",2122,1
547,0.0,0.0231561828404665,0.0,0.0,0.2914654314517975,0.0,0.0,0.19094909727573395,0.0,0.4230036437511444,0.06672827154397963,0.0,9,base; drug; high; system; approach; develop; use; activity; dna; hcv,Topic: 9,a simpler and more cost-effective peptide biosynthetic method using the truncated gst as carrier for epitope mapping,e408e143da8a102c318c2d30be909628b96e1175.json,-3.1722481,-4.5324387999999995,,PLoS One,2017-10-12,"Xu, Wan-Xiang; Wang, Jian; Tang, Hai-Ping; Chen, Ling-Han; Lian, Wen-Bo; Zhan, Jian-Min; Gupta, Satish K.; Ji, Chao-Neng; Gu, Shao-Hua; Xie, Yi",1778,1
550,0.0,0.0,0.2034328132867813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727015018463135,11,respiratory; patient; infection; child; viral; clinical; rsv; pneumonia; influenza; acute,Topic: 11,prevalence of non-influenza respiratory viruses in acute respiratory infection cases in mexico,cac8f96521f21bbd0a84861a98a5715d86b293f6.json,-2.7522516,27.151562,"3044,1728,3725,1761,3649,4164,2516",PLoS One,2017-05-03,"Fernandes-Matano, Larissa; Monroy-Muñoz, Irma Eloísa; Angeles-Martínez, Javier; Sarquiz-Martinez, Brenda; Palomec-Nava, Iliana Donají; Pardavé-Alejandre, Hector Daniel; Santos Coy-Arechavaleta, Andrea; Santacruz-Tinoco, Clara Esperanza; González-Ibarra, Joaquín; González-Bonilla, Cesar Raúl; Muñoz-Medina, José Esteban",3127,1
551,0.0,0.039158180356025696,0.0,0.07635663449764253,0.0,0.0,0.29223009943962097,0.4790002405643463,0.0,0.0,0.10668839514255524,0.0,7,protein; bind; cell; domain; receptor; activity; membrane; peptide; structure; fusion,Topic: 7,proteasome-dependent disruption of the e3 ubiquitin ligase anaphase-promoting complex by hcmv protein pul21a,5ae7223cc6ab3437ba262bb2bb47768948e01d59.json,-20.550137,-18.112112,,PLoS Pathog,2012-07-05,"Fehr, Anthony R.; Gualberto, Nathaniel C.; Savaryn, John Paul; Terhune, Scott S.; Yu, Dong",3517,1
