Strain,Accession,Date,Region,Country,Division,Authors,Journal,Title,Url,Num Date,Fauna Date,Raw Date,Host,Labels
A/chicken/Dongguan/748/2014,Epi597267,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/chicken/Dongguan/836/2014,Epi597326,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/Chicken/Dongguan/1393,Epi597560,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1009,Epi597441,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Na: I7t;
A/silkiechicken/Dongguan/988/2014,Epi596909,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1494,Epi597062,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1057,Epi596928,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1527,Epi578173,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/chicken/Dongguan/934/2014,Epi597375,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/Chicken/Dongguan/1358,Epi592210,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1533,Epi578180,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/chicken/Shenzhen/138/2014,Epi578087,2014-02-19,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Chicken,unknown
A/chicken/Dongguan/584/2014,Epi596819,2014-02-20,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-20,Chicken,unknown
A/HongKong/2212982/2014,Epi502372,2014-01-28,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.07,2018.22,2014-01-28,Human,Aa: Na: S185y;
A/Environment/GD-ZS_162/H7N9/2014-5,Epi654152,2014-05-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.33,2018.22,2014-05-01,Environment,Aa: Na: Q47k;
A/Environment/GD-ZS_21/H7N9/2014-3,Epi654137,2014-03-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.16,2018.22,2014-03-01,Environment,Aa: Na: V201a;
A/chicken/Guangdong/SD021/2014,Epi1090335,2014-02-23,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.15,2018.22,2014-02-23,Chicken,unknown
A/chicken/Guangdong/SD029/2014,Epi1090383,2014-03-14,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-14,Chicken,unknown
A/GD-57/2015/H7N9/2015-02-03,Epi656417,2015-02-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.09,2018.22,2015-02-03,Human,unknown
A/Guangdong/15SF057/2015,Epi1101534,2015-02-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.09,2018.22,2015-02-04,Human,unknown
A/GD-62/2014/H7N9/2014-01-27,Epi655997,2014-01-27,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human,unknown
A/Guangdong/74/2014,Epi627967,2014-01-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/Guangdong/71/2014,Epi627991,2014-01-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/GD-74/2014/H7N9/2014-01-31,Epi656053,2014-01-31,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-31,Human,unknown
A/GD-71/2014/H7N9/2014-01-30,Epi656037,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/Environmental/Guangdong/32,Epi627983,2013-12-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.96,2018.22,2013-12-16,Environment,unknown
A/Environment/Guangdong/2500,Epi628527,2013-12-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2013.96,2018.22,2013-12-16,Environment,unknown
A/GD-12/2014/H7N9/2014-01-03,Epi655877,2014-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human,Aa: Na: W455*;
A/GD-13/2014/H7N9/2014-01-03,Epi655885,2014-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human,unknown
A/Guangdong/2124/2014,Epi628495,2014-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.01,2018.22,2014-01-04,Human,unknown
A/Guangdong/12/2014,Epi628095,2014-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.01,2018.22,2014-01-04,Human,unknown
A/chicken/Guangxi/SD006/2014,Epi1090439,2014-01-24,unknown,China,Guangxi,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Chicken,Aa: Na: S188a;
A/Guangdong/37/2014,Epi628423,2014-01-14,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-14,Human,Aa: Na: H146r;
A/GD-82/2014/H7N9/2014-02-02,Epi656061,2014-02-02,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.09,2018.22,2014-02-02,Human,Aa: Na: S77i;
A/GD-123/2014/H7N9/2014-03-01,Epi656178,2014-03-01,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.16,2018.22,2014-03-01,Human,Aa: Na: A19t;
A/Guangdong/81/2014,Epi627975,2014-01-31,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-31,Human,unknown
A/GD-81/2014/H7N9/2014-01-30,Epi656029,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/Shenzhen/SP116/2014,Epi578024,2014-03-15,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.20,2018.22,2014-03-15,Human,unknown
A/Shenzhen/SP113/2014,Epi578017,2014-03-12,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.19,2018.22,2014-03-12,Human,Aa: Na: A354g;
A/Guangxi/8970/2014,Epi509133,2014-02-03,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.09,2018.22,2014-02-03,Human,unknown
A/Guangxi/8971/2014,Epi509138,2014-02-05,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human,unknown
A/Guangdong/33/2014,Epi628479,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/GD-33/2014/H7N9/2014-01-12,Epi655941,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/GD-98/2014/H7N9/2014-02-06,Epi656069,2014-02-06,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.10,2018.22,2014-02-06,Human,unknown
A/GD-101/2014/H7N9/2014-02-07,Epi656077,2014-02-07,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,Aa: Na: A19v T266i;
A/Guangdong-Guangzhou/XN02778/2014,Epi627672,2014-01-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human,unknown
A/GD-43/2014/H7N9/2014-01-15,Epi655973,2014-01-15,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.04,2018.22,2014-01-15,Human,unknown
A/GD-105/2014/H7N9/2014-02-11,Epi656101,2014-02-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,unknown
A/Guangdong-Guangzhou/XN06839/2014,Epi627799,2014-02-11,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,Aa: Na: N218d;
A/Guangdong-Guangzhou/XN00588/2014,Epi627656,2014-02-16,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.13,2018.22,2014-02-16,Human,unknown
A/GD-112/2014/H7N9/2014-02-18,Epi656123,2014-02-18,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Human,unknown
A/Guangdong/15SF001/2015,Epi627272,2015-01-04,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.01,2018.22,2015-01-04,Human,unknown
A/GD-1/2015/H7N9/2015-01-03,Epi656273,2015-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.01,2018.22,2015-01-03,Human,unknown
A/HongKong/8194273/2014,Epi553469,2014-12-25,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.98,2018.22,2014-12-25,Human,unknown
A/GD-17/2015/H7N9/2015-01-11,Epi656305,2015-01-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2015.03,2018.22,2015-01-11,Human,unknown
A/Guangdong/15SF017/2015,Epi627200,2015-01-15,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2015.04,2018.22,2015-01-15,Human,unknown
A/chicken/Guangdong/SD015/2013,Epi1090319,2013-12-18,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2013.96,2018.22,2013-12-18,Chicken,unknown
A/GD-24/2014/H7N9/2014-01-10,Epi655909,2014-01-10,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.02,2018.22,2014-01-10,Human,unknown
A/Guangdong/24/2014,Epi627728,2014-01-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-10,Human,unknown
A/GD-34/2014/H7N9/2014-01-12,Epi655949,2014-01-12,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-12,Human,unknown
A/GD-117/2014/H7N9/2014-02-22,Epi656170,2014-02-22,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.14,2018.22,2014-02-22,Human,Aa: Na: T89i;
A/HongKong/8113530/2014,Epi509887,2014-03-17,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.21,2018.22,2014-03-17,Human,unknown
A/GD-69/2014/H7N9/2014-01-30,Epi656021,2014-01-30,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/Guangdong/69/2014,Epi627951,2014-01-30,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-30,Human,unknown
A/chicken/Guangxi/SD005/2014,Epi1090431,2014-01-24,unknown,China,Guangxi,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Chicken,unknown
A/Guangdong/34/2014,Epi628455,2014-01-13,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.03,2018.22,2014-01-13,Human,unknown
A/chicken/Guangxi/SD004/2014,Epi1090423,2014-01-24,unknown,China,Guangxi,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-24,Chicken,Aa: Na: V22a;
A/Guangxi/8309/2014,Epi509149,2014-01-27,unknown,China,Guangxi,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Human,unknown
A/Guangdong-Guangzhou/XN00392/2014,Epi627680,2014-02-05,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-05,Human,unknown
A/GD-120/2014/H7N9/2014-02-19,Epi656147,2014-02-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,unknown
A/Guangdong-Guangzhou/XN08747/2014,Epi627712,2014-02-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Human,unknown
A/Guangdong-Guangzhou/XN09086/2014,Epi627640,2014-02-24,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.15,2018.22,2014-02-24,Human,Aa: Na: I16t P48t;
A/Guangdong-Guangzhou/XN08763/2014,Epi627704,2014-02-21,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Human,unknown
A/GD-121/2014/H7N9/2014-02-19,Epi656155,2014-02-19,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-19,Human,unknown
A/chicken/Guangdong/SD002/2014,Epi1090279,2014-01-09,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Chicken,unknown
A/Guangdong-Guangzhou/XN00457/2014,Epi627752,2014-02-07,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.10,2018.22,2014-02-07,Human,unknown
A/Guangdong-Guangzhou/XN00175/2014,Epi627783,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Silkiechicken/Shantou/1406,Epi578094,2014-02-25,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.15,2018.22,2014-02-25,Chicken,Aa: Na: H45n N341k;
A/Silkiechicken/Dongguan/1641,Epi578194,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1619,Epi597126,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1666,Epi597140,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Guangdong/10/2014,Epi627744,2014-01-03,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human,unknown
A/GD-10/2014/H7N9/2014-01-03,Epi655869,2014-01-03,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.01,2018.22,2014-01-03,Human,unknown
A/Guangdong/29/2014,Epi628119,2014-01-09,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.02,2018.22,2014-01-09,Human,unknown
A/GD-29/2014/H7N9/2014-01-11,Epi655925,2014-01-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.03,2018.22,2014-01-11,Human,unknown
A/GD-65/2014/H7N9/2014-01-29,Epi656005,2014-01-29,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/GD-66/2014/H7N9/2014-01-29,Epi656013,2014-01-29,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Guangdong/66/2014,Epi627943,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Guangdong/65/2014,Epi627999,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Guangdong-Guangzhou/XN05586/2014,Epi627776,2014-01-29,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.08,2018.22,2014-01-29,Human,unknown
A/Guangdong-Guangzhou/XN06587/2014,Epi627736,2014-02-10,unknown,China,Guangdong,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.11,2018.22,2014-02-10,Human,unknown
A/Chicken/Shantou/4824,Epi593343,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,unknown
A/Chicken/Shantou/4816,Epi593336,2014-07-22,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.55,2018.22,2014-07-22,Chicken,Aa: Na: P48s V102i A396d;
A/Chicken/Dongguan/1075,Epi596935,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/GD-104/2014/H7N9/2014-02-11,Epi656093,2014-02-11,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.11,2018.22,2014-02-11,Human,unknown
A/GD-114/2014/H7N9/2014-02-18,Epi656131,2014-02-18,unknown,China,Guangdong,Guangdong Provincial Center For Disease Control And Prevention,unknown,unknown,unknown,2014.13,2018.22,2014-02-18,Human,unknown
A/HongKong/3263/2014,Epi507086,2014-02-12,unknown,Hong Kong,Hong Kong,Hong Kong Department Of Health,unknown,unknown,unknown,2014.11,2018.22,2014-02-12,Human,unknown
A/Hunan/26937/2014,Epi627847,2014-04-19,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.30,2018.22,2014-04-19,Human,unknown
A/Hunan/26938/2014,Epi627855,2014-04-19,unknown,China,Hunan,Who Chinese National Influenza Center,unknown,unknown,unknown,2014.30,2018.22,2014-04-19,Human,unknown
A/Shenzhen/SP48/2014,Epi583279,2014-01-23,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.06,2018.22,2014-01-23,Human,unknown
A/Chicken/Dongguan/1401,Epi597567,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1314,Epi597521,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,Aa: Na: K78n;
A/Chicken/Dongguan/1374,Epi596988,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1297,Epi596974,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1303,Epi597504,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1548,Epi578187,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1459,Epi597048,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/Chicken/Dongguan/1456,Epi597041,2014-02-21,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.14,2018.22,2014-02-21,Chicken,unknown
A/chicken/Guangdong/SD014/2014,Epi1090311,2014-01-27,unknown,China,Guangdong,Other Database Import,unknown,unknown,unknown,2014.07,2018.22,2014-01-27,Chicken,unknown
