Date,Calibre Index Fund,"""Nasdaq Composite, x""","""Nasdaq Composite, y""","""MSCI EAFE Index Fund (ETF), x""",MSCI EAFE Index Fund (ETF),"""Dow Jones Industrial Average, y""","""S&amp;P 500 Index, y"""
2015-04-23,195.009995,,,2015-04-28,67.81,18058.689453,2112.929932
2015-04-24,195.449997,,,2015-04-29,67.22,18080.140625,2117.689941
2015-04-27,194.639999,,,2015-04-30,66.51,18037.970703,2108.919922
2015-04-28,195.199997,,,2015-05-01,67.25,18110.140625,2114.76001
2015-04-29,194.479996,,,2015-05-04,67.18,18035.529297,2106.850098
2015-04-30,192.520004,,,2015-05-05,66.18,17840.519531,2085.51001
2015-05-01,194.619995,,,2015-05-06,66.35,18024.060547,2108.290039
2015-05-04,195.190002,,,2015-05-07,66.13,18070.400391,2114.48999
2015-05-05,192.899994,,,2015-05-08,67.66,17928.199219,2089.459961
2015-05-06,192.110001,,,2015-05-11,67.07,17841.980469,2080.149902
2015-05-07,192.880005,,,2015-05-12,67.03,17924.060547,2088.0
2015-05-08,195.479996,,,2015-05-13,67.53,18191.109375,2116.100098
2015-05-11,194.520004,,,2015-05-14,68.34,18105.169922,2105.330078
2015-05-12,193.970001,,,2015-05-15,68.42,18068.230469,2099.1201170000004
2015-05-13,193.940002,,,2015-05-18,68.19,18060.490234,2098.47998
2015-05-14,196.050003,,,2015-05-19,67.93,18252.240234,2121.100098
2015-05-15,196.220001,,,2015-05-20,68.06,18272.560547,2122.72998
2015-05-18,196.830002,,,2015-05-21,68.42,18298.880859,2129.199951
2015-05-19,196.740005,,,2015-05-22,67.98,18312.390625,2127.830078
2015-05-20,196.580002,,,2015-05-26,66.76,18285.400391,2125.850098
2015-05-21,197.070007,,,2015-05-27,67.41,18285.740234,2130.820068
2015-05-22,196.630005,,,2015-05-28,67.29,18232.019531,2126.060059
2015-05-26,194.610001,,,2015-05-29,66.64,18041.539063,2104.199951
2015-05-27,196.419998,,,2015-06-01,66.46,18162.990234,2123.47998
2015-05-28,196.199997,,,2015-06-02,66.77,18126.119141,2120.790039
2015-05-29,194.970001,,,2015-06-03,67.14,18010.679688,2107.389893
2015-06-01,195.389999,,,2015-06-04,66.42,18040.369141,2111.72998
2015-06-02,195.199997,,,2015-06-05,65.63,18011.939453,2109.600098
2015-06-03,195.649994,,,2015-06-08,65.54,18076.269531,2114.070068
2015-06-04,193.970001,,,2015-06-09,65.18,17905.580078,2095.840088
2015-06-05,193.690002,,,2015-06-10,66.55,17849.460938,2092.830078
2015-06-08,192.470001,,,2015-06-11,66.73,17766.550781,2079.280029
2015-06-09,192.550003,,,2015-06-12,66.2,17764.039063,2080.149902
2015-06-10,194.880005,,,2015-06-15,65.8,18000.400391,2105.199951
2015-06-11,195.279999,,,2015-06-16,65.78,18039.369141,2108.860107
2015-06-12,193.929993,,,2015-06-17,65.63,17898.839844,2094.110107
2015-06-15,193.029999,,,2015-06-18,66.22,17791.169922,2084.429932
2015-06-16,194.130005,,,2015-06-19,66.06,17904.480469,2096.290039
2015-06-17,194.520004,,,2015-06-22,67.31,17935.740234,2100.439941
2015-06-18,196.470001,,,2015-06-23,67.49,18115.839844,2121.23999
2015-06-19,194.570007,,,2015-06-24,66.9,18015.949219,2109.98999
2015-06-22,195.75,,,2015-06-25,65.77,18119.779297,2122.850098
2015-06-23,195.889999,,,2015-06-26,65.74,18144.070313,2124.199951
2015-06-24,194.46000700000002,,,2015-06-29,63.72,17966.070313,2108.580078
2015-06-25,193.889999,,,2015-06-30,63.49,17890.359375,2102.310059
2015-06-26,193.850006,,,2015-07-01,63.9,17946.679688,2101.48999
2015-06-29,189.83999599999999,,,2015-07-02,63.98,17596.349609,2057.639893
2015-06-30,190.360001,,,2015-07-06,62.69,17619.509766,2063.110107
2015-07-01,191.729996,,,2015-07-07,62.71,17757.910156,2077.419922
2015-07-02,191.669998,,,2015-07-08,61.25,17730.109375,2076.780029
2015-07-06,190.929993,,,2015-07-09,62.26,17683.580078,2068.76001
2015-07-07,192.08999599999999,,,2015-07-10,64.3,17776.910156,2081.340088
2015-07-08,188.949997,,,2015-07-13,64.54,17515.419922,2046.680054
2015-07-09,189.380005,,,2015-07-14,65.08,17548.619141,2051.310059
2015-07-10,191.71000700000002,,,2015-07-15,64.84,17760.410156,2076.6201170000004
2015-07-13,193.850006,,,2015-07-16,65.4,17977.679688,2099.600098
2015-07-14,194.71000700000002,,,2015-07-17,65.31,18053.580078,2108.949951
2015-07-15,194.570007,,,2015-07-20,65.46,18050.169922,2107.399902
2015-07-16,196.130005,,,2015-07-21,65.27,18120.25,2124.290039
2015-07-17,196.350006,,,2015-07-22,64.77,18086.449219,2126.639893
2015-07-20,196.5,,,2015-07-23,64.6,18100.410156,2128.280029
2015-07-21,195.669998,,,2015-07-24,63.89,17919.289063,2119.209961
2015-07-22,195.220001,,,2015-07-27,63.42,17851.039063,2114.149902
2015-07-23,194.130005,,,2015-07-28,64.22,17731.919922,2102.149902
2015-07-24,192.050003,,,2015-07-29,64.45,17568.529297,2079.649902
2015-07-27,190.940002,,,2015-07-30,64.4,17440.589844,2067.639893
2015-07-28,193.300003,,,2015-07-31,64.78,17630.269531,2093.25
2015-07-29,194.740005,,,2015-08-03,64.61,17751.390625,2108.570068
2015-07-30,194.759995,,,2015-08-04,64.66,17745.980469,2108.6298829999996
2015-07-31,194.320007,,,2015-08-05,65.0,17689.859375,2103.840088
2015-08-03,193.779999,,,2015-08-06,64.73,17598.199219,2098.040039
2015-08-04,193.350006,,,2015-08-07,64.61,17550.689453,2093.320068
2015-08-05,194.029999,,,2015-08-10,65.4,17540.470703,2099.840088
2015-08-06,192.580002,,,2015-08-11,64.4,17419.75,2083.560059
2015-08-07,192.029999,,,2015-08-12,63.94,17373.380859,2077.570068
2015-08-10,194.490005,,,2015-08-13,63.9,17615.169922,2104.179932
2015-08-11,192.669998,,,2015-08-14,64.0,17402.839844,2084.070068
2015-08-12,192.899994,,,2015-08-17,63.88,17402.509766,2086.050049
2015-08-13,192.679993,,,2015-08-18,63.4,17408.25,2083.389893
2015-08-14,193.429993,,,2015-08-19,62.84,17477.400391,2091.540039
2015-08-17,194.470001,,,2015-08-20,61.32,17545.179688,2102.439941
2015-08-18,194.0,,,2015-08-21,59.86,17511.339844,2096.919922
2015-08-19,192.41000400000001,,,2015-08-24,57.85,17348.730469,2079.610107
2015-08-20,188.350006,,,2015-08-25,58.4,16990.689453,2035.72998
2015-08-21,182.380005,,,2015-08-26,59.8,16459.75,1970.890015
2015-08-24,175.190002,,,2015-08-27,60.51,15871.349609,1893.209961
2015-08-25,172.830002,,,2015-08-28,60.42,15666.44043,1867.609985
2015-08-26,179.58999599999999,,,2015-08-31,59.97,16285.509766,1940.5100100000002
2015-08-27,183.970001,,,2015-09-01,57.93,16654.769531,1987.660034
2015-08-28,184.110001,,,2015-09-02,58.82,16643.009766,1988.869995
2015-08-31,182.580002,,,2015-09-03,58.94,16528.029297,1972.180054
2015-09-01,177.190002,,,2015-09-04,57.58,16058.349609,1913.8499760000002
2015-09-02,180.46000700000002,,,2015-09-08,59.3,16351.379883000001,1948.859985
2015-09-03,180.679993,,,2015-09-09,59.06,16374.759766,1951.130005
2015-09-04,177.919998,,,2015-09-10,59.45,16102.379883000001,1921.219971
2015-09-08,182.399994,,,2015-09-11,59.44,16492.679688,1969.410034
2015-09-09,179.880005,,,2015-09-14,58.99,16253.570313,1942.040039
2015-09-10,180.850006,,,2015-09-15,59.39,16330.400391,1952.290039
2015-09-11,181.71000700000002,,,2015-09-16,60.3,16433.089844,1961.050049
2015-09-14,180.979996,,,2015-09-17,60.33,16370.959961000002,1953.030029
2015-09-15,183.300003,,,2015-09-18,58.82,16599.849609,1978.089966
2015-09-16,184.899994,,,2015-09-21,58.79,16739.949219,1995.310059
2015-09-17,184.46000700000002,,,2015-09-22,57.39,16674.740234,1990.199951
2015-09-18,180.570007,,,2015-09-23,57.12,16384.580078,1958.030029
2015-09-21,181.389999,,,2015-09-24,56.95,16510.189453,1966.969971
2015-09-22,179.16000400000001,,,2015-09-25,57.43,16330.469727000002,1942.7399899999998
2015-09-23,178.800003,,,2015-09-28,56.33,16279.889647999998,1938.7600100000002
2015-09-24,178.199997,,,2015-09-29,56.25,16201.320313,1932.2399899999998
2015-09-25,178.110001,,,2015-09-30,57.32,16314.669922,1931.339966
2015-09-28,173.58999599999999,,,2015-10-01,57.5,16001.889647999998,1881.77002
2015-09-29,173.820007,,,2015-10-02,58.48,16049.129883000001,1884.089966
2015-09-30,177.139999,,,2015-10-05,59.64,16284.700195,1920.030029
2015-10-01,177.5,,,2015-10-06,59.71,16272.009766,1923.819946
2015-10-02,180.059998,,,2015-10-07,60.46,16472.369141,1951.359985
2015-10-05,183.360001,,,2015-10-08,60.94,16776.429688,1987.050049
2015-10-06,182.699997,,,2015-10-09,61.05,16790.189453,1979.9200440000002
2015-10-07,184.240005,,,2015-10-12,60.93,16912.289063,1995.8299559999998
2015-10-08,185.860001,,,2015-10-13,60.16,17050.75,2013.430054
2015-10-09,186.0,,,2015-10-14,60.28,17084.490234,2014.890015
2015-10-12,186.240005,,,2015-10-15,61.32,17131.859375,2017.459961
2015-10-13,184.979996,,,2015-10-16,61.26,17081.890625,2003.689941
2015-10-14,184.119995,,,2015-10-19,61.05,16924.75,1994.2399899999998
2015-10-15,186.869995,,,2015-10-20,60.8,17141.75,2023.859985
2015-10-16,187.720001,,,2015-10-21,60.77,17215.970703,2033.109985
2015-10-19,187.770004,,,2015-10-22,61.45,17230.539063,2033.660034
2015-10-20,187.5,,,2015-10-23,62.06,17217.109375,2030.77002
2015-10-21,186.429993,,,2015-10-26,61.83,17168.609375,2018.939941
2015-10-22,189.53999299999998,,,2015-10-27,61.29,17489.160156,2052.51001
2015-10-23,191.639999,,,2015-10-28,61.71,17646.699219,2075.149902
2015-10-26,191.259995,,,2015-10-29,61.24,17623.050781,2071.179932
2015-10-27,190.779999,,,2015-10-30,61.11,17581.429688,2065.889893
2015-10-28,193.050003,,,2015-11-02,61.69,17779.519531,2090.350098
2015-10-29,192.990005,,,2015-11-03,61.67,17755.800781,2089.409912
2015-10-30,192.059998,,,2015-11-04,61.33,17663.539063,2079.360107
2015-11-02,194.330002,,,2015-11-05,61.22,17828.759766,2104.050049
2015-11-03,194.869995,,,2015-11-06,60.94,17918.150391,2109.790039
2015-11-04,194.240005,,,2015-11-09,60.31,17867.580078,2102.310059
2015-11-05,194.059998,,,2015-11-10,60.27,17863.429688,2099.929932
2015-11-06,194.009995,,,2015-11-11,60.58,17910.330078,2099.199951
2015-11-09,192.149994,,,2015-11-12,59.79,17730.480469,2078.580078
2015-11-10,192.490005,,,2015-11-13,59.29,17758.210938,2081.719971
2015-11-11,191.860001,,,2015-11-16,60.04,17702.220703,2075.0
2015-11-12,189.21000700000002,,,2015-11-17,60.2,17448.070313,2045.969971
2015-11-13,187.08999599999999,,,2015-11-18,60.75,17245.240234,2023.040039
2015-11-16,189.91000400000001,,,2015-11-19,61.06,17483.009766,2053.189941
2015-11-17,189.699997,,,2015-11-20,60.92,17489.5,2050.439941
2015-11-18,192.78999299999998,,,2015-11-23,60.54,17737.160156,2083.580078
2015-11-19,192.58999599999999,,,2015-11-24,60.55,17732.75,2081.23999
2015-11-20,193.350006,,,2015-11-25,60.69,17823.810547,2089.169922
2015-11-23,193.110001,,,2015-11-27,60.7,17792.679688,2086.590088
2015-11-24,193.350006,,,2015-11-30,60.65,17812.189453,2089.139893
2015-11-25,193.350006,,,2015-12-01,61.29,17813.390625,2088.8701170000004
2015-11-27,193.5,,,2015-12-02,60.64,17813.390625,2090.110107
2015-11-30,192.610001,,,2015-12-03,60.35,17719.919922,2080.409912
2015-12-01,194.679993,,,2015-12-04,60.84,17888.349609,2102.6298829999996
2015-12-02,192.58999599999999,,,2015-12-07,60.45,17729.679688,2079.51001
2015-12-03,189.830002,,,2015-12-08,59.56,17477.669922,2049.6201170000004
2015-12-04,193.720001,,,2015-12-09,59.29,17847.630859,2091.689941
2015-12-07,192.380005,,,2015-12-10,59.3,17730.509766,2077.070068
2015-12-08,191.139999,,,2015-12-11,58.17,17568.0,2063.590088
2015-12-09,189.669998,,,2015-12-14,58.26,17492.300781,2047.619995
2015-12-10,190.119995,,,2015-12-15,58.55,17574.75,2052.22998
2015-12-11,186.46000700000002,,,2015-12-16,59.73,17265.210938,2012.369995
2015-12-14,187.360001,,,2015-12-17,58.97,17368.5,2021.939941
2015-12-15,189.350006,,,2015-12-18,58.35,17524.910156,2043.410034
2015-12-16,192.110001,,,2015-12-21,58.11,17749.089844,2073.070068
2015-12-17,189.25,,,2015-12-22,58.55,17495.839844,2041.890015
2015-12-18,184.83999599999999,,,2015-12-23,59.53,17128.550781,2005.550049
2015-12-21,186.300003,,,2015-12-24,59.43,17251.619141,2021.1500239999998
2015-12-22,187.96000700000002,,,2015-12-28,59.29,17417.269531,2038.969971
2015-12-23,190.309998,,,2015-12-29,59.88,17602.609375,2064.290039
2015-12-24,190.0,,,2015-12-30,59.52,17552.169922,2060.98999
2015-12-28,189.58999599999999,,,2015-12-31,58.72,17528.269531,2056.5
2015-12-29,191.639999,,,2016-01-04,57.82,17720.980469,2078.360107
2015-12-30,190.270004,,,2016-01-05,57.73,17603.869141,2063.360107
2015-12-31,188.479996,,,2016-01-06,56.78,17425.029297,2043.939941
2016-01-04,185.639999,,,2016-01-07,55.6,17148.939453,2012.660034
2016-01-05,186.009995,,,2016-01-08,54.93,17158.660156,2016.709961
2016-01-06,183.639999,,,2016-01-11,55.16,16906.509766,1990.2600100000002
2016-01-07,179.28999299999998,,,2016-01-12,55.42,16514.099609,1943.089966
2016-01-08,177.350006,,,2016-01-13,54.56,16346.450195,1922.030029
2016-01-11,177.490005,,,2016-01-14,55.26,16398.570313,1923.6700440000002
2016-01-12,178.880005,,,2016-01-15,53.26,16516.220703,1938.680054
2016-01-13,174.429993,,,2016-01-19,53.75,16151.410156,1890.280029
2016-01-14,177.350006,,,2016-01-20,52.53,16379.049805,1921.839966
2016-01-15,173.520004,,,2016-01-21,52.92,15988.080078,1880.3299559999998
2016-01-19,173.610001,,,2016-01-22,54.48,16016.019531,1881.3299559999998
2016-01-20,171.610001,,,2016-01-25,53.75,15766.740234,1859.3299559999998
2016-01-21,172.5,,,2016-01-26,54.71,15882.679688,1868.9899899999998
2016-01-22,176.0,,,2016-01-27,54.36,16093.509766,1906.9000239999998
2016-01-25,173.25,,,2016-01-28,54.52,15885.219727000002,1877.0799559999998
2016-01-26,175.699997,,,2016-01-29,55.48,16167.230469,1903.630005
2016-01-27,173.800003,,,2016-02-01,55.42,15944.459961000002,1882.949951
2016-01-28,174.770004,,,2016-02-02,54.13,16069.639647999998,1893.359985
2016-01-29,179.100006,,,2016-02-03,54.58,16466.300781,1940.2399899999998
2016-02-01,179.029999,,,2016-02-04,54.65,16449.179688,1939.380005
2016-02-02,175.679993,,,2016-02-05,53.81,16153.540038999998,1903.030029
2016-02-03,176.619995,,,2016-02-08,52.83,16336.660156,1912.530029
2016-02-04,176.919998,,,2016-02-09,52.2,16416.580078,1915.449951
2016-02-05,173.66000400000001,,,2016-02-10,52.14,16204.969727000002,1880.050049
2016-02-08,171.220001,,,2016-02-11,51.38,16027.049805,1853.439941
2016-02-09,171.139999,,,2016-02-12,52.28,16014.379883000001,1852.209961
2016-02-10,171.16000400000001,,,2016-02-16,53.34,15914.740234,1851.859985
2016-02-11,169.08999599999999,,,2016-02-17,54.26,15660.179688,1829.0799559999998
2016-02-12,172.41000400000001,,,2016-02-18,53.98,15973.839844,1864.780029
2016-02-16,175.309998,,,2016-02-19,53.92,16196.410156,1895.5799559999998
2016-02-17,178.220001,,,2016-02-22,54.53,16453.830078,1926.819946
2016-02-18,177.389999,,,2016-02-23,53.64,16413.429688,1917.8299559999998
2016-02-19,177.41000400000001,,,2016-02-24,53.45,16391.990234,1917.780029
2016-02-22,179.970001,,,2016-02-25,54.09,16620.660156,1945.5
2016-02-23,177.740005,,,2016-02-26,53.95,16431.779297,1921.27002
2016-02-24,178.53999299999998,,,2016-02-29,53.63,16484.990234,1929.800049
2016-02-25,180.610001,,,2016-03-01,55.03,16697.289063,1951.699951
2016-02-26,180.28999299999998,,,2016-03-02,55.41,16639.970703,1948.050049
2016-02-29,178.83999599999999,,,2016-03-03,55.95,16516.5,1932.22998
2016-03-01,183.110001,,,2016-03-04,56.36,16865.080078,1978.3499760000002
2016-03-02,183.899994,,,2016-03-07,56.29,16899.320313,1986.449951
2016-03-03,184.559998,,,2016-03-08,55.74,16943.900391,1993.4000239999998
2016-03-04,185.169998,,,2016-03-09,55.95,17006.769531,1999.9899899999998
2016-03-07,185.350006,,,2016-03-10,55.86,17073.949219,2001.7600100000002
2016-03-08,183.300003,,,2016-03-11,57.32,16964.099609,1979.2600100000002
2016-03-09,184.25,,,2016-03-14,57.2,17000.359375,1989.2600100000002
2016-03-10,184.28999299999998,,,2016-03-15,56.66,16995.130859,1989.569946
2016-03-11,187.360001,,,2016-03-16,57.16,17213.310547,2022.189941
2016-03-14,187.139999,,,2016-03-17,57.6,17229.130859,2019.640015
2016-03-15,186.800003,,,2016-03-18,57.5,17251.529297,2015.930054
2016-03-16,187.860001,,,2016-03-21,57.41,17325.759766,2027.219971
2016-03-17,189.100006,,,2016-03-22,57.31,17481.490234,2040.589966
2016-03-18,188.970001,,,2016-03-23,56.73,17602.300781,2049.580078
2016-03-21,189.149994,,,2016-03-24,56.35,17623.869141,2051.600098
2016-03-22,189.009995,,,2016-03-28,56.69,17582.570313,2049.800049
2016-03-23,187.809998,,,2016-03-29,57.3,17502.589844,2036.709961
2016-03-24,187.740005,,,2016-03-30,57.73,17515.730469,2035.939941
2016-03-28,187.83999599999999,,,2016-03-31,57.16,17535.390625,2037.050049
2016-03-29,189.529999,,,2016-04-01,56.55,17633.109375,2055.01001
2016-03-30,190.369995,,,2016-04-04,56.43,17716.660156,2063.949951
2016-03-31,189.990005,,,2016-04-05,55.32,17685.089844,2059.73999
2016-04-01,191.190002,,,2016-04-06,56.22,17792.75,2072.780029
2016-04-04,190.610001,,,2016-04-07,55.4,17737.0,2066.1298829999996
2016-04-05,188.679993,,,2016-04-08,56.46,17603.320313,2045.1700440000002
2016-04-06,190.729996,,,2016-04-11,56.49,17716.050781,2066.659912
2016-04-07,188.449997,,,2016-04-12,57.33,17541.960938,2041.910034
2016-04-08,188.979996,,,2016-04-13,58.24,17576.960938,2047.5999760000002
2016-04-11,188.46000700000002,,,2016-04-14,58.43,17556.410156,2041.9899899999998
2016-04-12,190.28999299999998,,,2016-04-15,58.3,17721.25,2061.719971
2016-04-13,192.220001,,,2016-04-18,58.8,17908.279297,2082.419922
2016-04-14,192.279999,,,2016-04-19,59.82,17926.429688,2082.780029
2016-04-15,192.08999599999999,,,2016-04-20,59.87,17897.460938,2080.72998
2016-04-18,193.350006,,,2016-04-21,59.51,18004.160156,2094.340088
2016-04-19,193.940002,,,2016-04-22,59.54,18053.599609,2100.800049
2016-04-20,194.100006,,,2016-04-25,59.24,18096.269531,2102.399902
2016-04-21,193.08999599999999,,,2016-04-26,59.45,17982.519531,2091.47998
2016-04-22,193.100006,,,2016-04-27,59.49,18003.75,2091.580078
2016-04-25,192.75,,,2016-04-28,58.68,17977.240234,2087.790039
2016-04-26,193.110001,,,2016-04-29,58.43,17990.320313,2091.699951
2016-04-27,193.440002,,,2016-05-02,58.98,18041.550781,2095.149902
2016-04-28,191.669998,,,2016-05-03,58.01,17830.759766,2075.810059
2016-04-29,190.699997,,,2016-05-04,57.34,17773.640625,2065.300049
2016-05-02,192.190002,,,2016-05-05,57.22,17891.160156,2081.429932
2016-05-03,190.529999,,,2016-05-06,57.38,17750.910156,2063.3701170000004
2016-05-04,189.440002,,,2016-05-09,57.26,17651.259766,2051.1201170000004
2016-05-05,189.429993,,,2016-05-10,58.08,17660.710938,2050.6298829999996
2016-05-06,190.059998,,,2016-05-11,57.58,17740.630859,2057.139893
2016-05-09,190.199997,,,2016-05-12,57.56,17705.910156,2058.689941
2016-05-10,192.580002,,,2016-05-13,56.97,17928.349609,2084.389893
2016-05-11,190.83999599999999,,,2016-05-16,57.65,17711.119141,2064.459961
2016-05-12,190.820007,,,2016-05-17,57.23,17720.5,2064.110107
2016-05-13,189.220001,,,2016-05-18,57.25,17535.320313,2046.609985
2016-05-16,191.08999599999999,,,2016-05-19,56.84,17710.710938,2066.659912
2016-05-17,189.350006,,,2016-05-20,57.31,17529.980469,2047.209961
2016-05-18,189.419998,,,2016-05-23,57.12,17526.619141,2047.630005
2016-05-19,188.720001,,,2016-05-24,57.95,17435.400391,2040.040039
2016-05-20,189.880005,,,2016-05-25,58.56,17500.939453,2052.320068
2016-05-23,189.490005,,,2016-05-26,58.72,17492.929688,2048.040039
2016-05-24,192.080002,,,2016-05-27,58.66,17706.050781,2076.060059
2016-05-25,193.429993,,,2016-05-31,58.38,17851.509766,2090.540039
2016-05-26,193.419998,,,2016-06-01,58.33,17828.289063,2090.100098
2016-05-27,194.279999,,,2016-06-02,58.33,17873.220703,2099.060059
2016-05-31,194.100006,,,2016-06-03,58.71,17787.199219,2096.949951
2016-06-01,194.350006,,,2016-06-06,59.04,17789.669922,2099.330078
2016-06-02,194.919998,,,2016-06-07,59.47,17838.560547,2105.26001
2016-06-03,194.360001,,,2016-06-08,59.59,17807.060547,2099.1298829999996
2016-06-06,195.309998,,,2016-06-09,58.86,17920.330078,2109.409912
2016-06-07,195.570007,,,2016-06-10,57.15,17938.279297,2112.1298829999996
2016-06-08,196.25,,,2016-06-13,56.32,18005.050781,2119.1201170000004
2016-06-09,195.919998,,,2016-06-14,55.42,17985.189453,2115.47998
2016-06-10,194.130005,,,2016-06-15,55.79,17865.339844,2096.070068
2016-06-13,192.610001,,,2016-06-16,55.9,17732.480469,2079.060059
2016-06-14,192.279999,,,2016-06-17,56.46,17674.820313,2075.320068
2016-06-15,191.940002,,,2016-06-20,57.86,17640.169922,2071.5
2016-06-16,192.570007,,,2016-06-21,58.33,17733.099609,2077.98999
2016-06-17,191.940002,,,2016-06-22,57.12,17675.160156,2071.219971
2016-06-20,192.149994,,,2016-06-23,58.7,17804.869141,2083.25
2016-06-21,192.690002,,,2016-06-24,53.66,17829.730469,2088.899902
2016-06-22,192.369995,,,2016-06-27,52.63,17780.830078,2085.449951
2016-06-23,194.940002,,,2016-06-28,54.01,18011.070313,2113.320068
2016-06-24,187.929993,,,2016-06-29,55.0,17400.75,2037.410034
2016-06-27,184.529999,,,2016-06-30,55.82,17140.240234,2000.540039
2016-06-28,187.860001,,,2016-07-01,55.82,17409.720703,2036.089966
2016-06-29,191.080002,,,2016-07-05,54.74,17694.679688,2070.77002
2016-06-30,193.669998,,,2016-07-06,54.64,17929.990234,2098.860107
2016-07-01,194.080002,,,2016-07-07,54.42,17949.369141,2102.949951
2016-07-05,192.759995,,,2016-07-08,55.25,17840.619141,2088.550049
2016-07-06,193.860001,,,2016-07-11,56.06,17918.619141,2099.72998
2016-07-07,193.71000700000002,,,2016-07-12,56.82,17895.880859,2097.899902
2016-07-08,196.66000400000001,,,2016-07-13,56.76,18146.740234,2129.899902
2016-07-11,197.330002,,,2016-07-14,57.25,18226.929688,2137.159912
2016-07-12,198.720001,,,2016-07-15,56.96,18347.669922,2152.139893
2016-07-13,198.759995,,,2016-07-18,57.1,18372.119141,2152.429932
2016-07-14,199.809998,,,2016-07-19,56.65,18506.410156,2163.75
2016-07-15,199.619995,,,2016-07-20,57.16,18516.550781,2161.73999
2016-07-18,200.110001,,,2016-07-21,56.93,18533.050781,2166.889893
2016-07-19,199.820007,,,2016-07-22,57.04,18559.009766,2163.780029
2016-07-20,200.699997,,,2016-07-25,56.97,18595.029297,2173.02002
2016-07-21,199.979996,,,2016-07-26,57.21,18517.230469,2165.169922
2016-07-22,200.889999,,,2016-07-27,57.42,18570.849609,2175.030029
2016-07-25,200.279999,,,2016-07-28,57.36,18493.060547,2168.47998
2016-07-26,200.350006,,,2016-07-29,58.04,18473.75,2169.179932
2016-07-27,200.119995,,,2016-08-01,57.66,18472.169922,2166.580078
2016-07-28,200.46000700000002,,,2016-08-02,57.37,18456.349609,2170.060059
2016-07-29,200.78999299999998,,,2016-08-03,57.17,18432.240234,2173.600098
2016-08-01,200.529999,,,2016-08-04,57.5,18404.509766,2170.840088
2016-08-02,199.259995,,,2016-08-05,57.76,18313.769531,2157.030029
2016-08-03,199.940002,,,2016-08-08,57.88,18355.0,2163.790039
2016-08-04,200.029999,,,2016-08-09,58.34,18352.050781,2164.25
2016-08-05,201.759995,,,2016-08-10,58.54,18543.529297,2182.8701170000004
2016-08-08,201.58999599999999,,,2016-08-11,58.96,18529.289063,2180.889893
2016-08-09,201.679993,,,2016-08-12,58.81,18533.050781,2181.73999
2016-08-10,201.169998,,,2016-08-15,59.04,18495.660156,2175.48999
2016-08-11,202.149994,,,2016-08-16,58.95,18613.519531,2185.790039
2016-08-12,202.0,,,2016-08-17,58.93,18576.470703,2184.050049
2016-08-15,202.58999599999999,,,2016-08-18,59.23,18636.050781,2190.149902
2016-08-16,201.509995,,,2016-08-19,58.79,18552.019531,2178.149902
2016-08-17,201.940002,,,2016-08-22,58.85,18573.939453,2182.219971
2016-08-18,202.389999,,,2016-08-23,59.1,18597.699219,2187.02002
2016-08-19,202.119995,,,2016-08-24,58.96,18552.570313,2183.8701170000004
2016-08-22,202.009995,,,2016-08-25,58.72,18529.419922,2182.639893
2016-08-23,202.41000400000001,,,2016-08-26,58.37,18547.300781,2186.899902
2016-08-24,201.360001,,,2016-08-29,58.55,18481.480469,2175.439941
2016-08-25,201.08999599999999,,,2016-08-30,58.47,18448.410156,2172.469971
2016-08-26,200.779999,,,2016-08-31,58.35,18395.400391,2169.040039
2016-08-29,201.850006,,,2016-09-01,58.75,18502.990234,2180.3798829999996
2016-08-30,201.490005,,,2016-09-02,59.43,18454.300781,2176.1201170000004
2016-08-31,201.050003,,,2016-09-06,59.83,18400.880859,2170.949951
2016-09-01,201.03999299999998,,,2016-09-07,59.86,18419.300781,2170.860107
2016-09-02,201.889999,,,2016-09-08,59.69,18491.960938,2179.97998
2016-09-06,202.5,,,2016-09-09,58.53,18538.119141,2186.47998
2016-09-07,202.520004,,,2016-09-12,59.01,18526.140625,2186.159912
2016-09-08,202.080002,,,2016-09-13,57.82,18479.910156,2181.300049
2016-09-09,197.119995,,,2016-09-14,57.74,18085.449219,2127.810059
2016-09-12,199.169998,,,2016-09-15,58.24,18325.070313,2159.040039
2016-09-13,196.279999,,,2016-09-16,57.49,18066.75,2127.02002
2016-09-14,196.179993,,,2016-09-19,57.79,18034.769531,2125.77002
2016-09-15,198.199997,,,2016-09-20,58.14,18212.480469,2147.26001
2016-09-16,197.449997,,,2016-09-21,59.16,18123.800781,2139.159912
2016-09-19,197.449997,,,2016-09-22,59.76,18120.169922,2139.1201170000004
2016-09-20,197.509995,,,2016-09-23,59.26,18129.960938,2139.76001
2016-09-21,199.66000400000001,,,2016-09-26,58.71,18293.699219,2163.1201170000004
2016-09-22,200.970001,,,2016-09-27,58.99,18392.460938,2177.179932
2016-09-23,199.809998,,,2016-09-28,59.41,18261.449219,2164.689941
2016-09-26,198.110001,,,2016-09-29,58.67,18094.830078,2146.100098
2016-09-27,199.399994,,,2016-09-30,59.13,18228.300781,2159.929932
2016-09-28,200.490005,,,2016-10-03,58.97,18339.240234,2171.3701170000004
2016-09-29,198.630005,,,2016-10-04,58.96,18143.449219,2151.1298829999996
2016-09-30,200.21000700000002,,,2016-10-05,59.2,18308.150391,2168.27002
2016-10-03,199.580002,,,2016-10-06,58.88,18253.849609,2161.199951
2016-10-04,198.610001,,,2016-10-07,58.58,18168.449219,2150.48999
